follower_id,followee_id
7195,54
4169,54
3195,54
2247,54
5870,54
11824,54
8475,54
4349,54
5650,54
8798,54
3814,54
5617,54
11091,54
8371,54
9570,54
4844,54
8857,54
3536,54
11334,54
2409,54
6197,54
5166,54
11026,54
5175,54
4578,54
11597,54
10955,54
4292,54
1841,54
10610,54
12291,54
12344,54
4888,54
7099,54
5465,54
4575,54
4325,54
3947,54
4099,54
12356,54
5394,54
3495,54
11605,54
11674,54
3209,54
6902,54
11116,54
7124,54
1873,54
11429,54
3694,54
5001,54
10908,54
6673,54
5287,54
8154,54
11435,54
11533,54
11488,54
6436,54
10336,54
4938,54
8822,54
9626,54
11792,54
7068,54
12412,54
12137,54
5606,54
8904,54
8443,54
6892,54
3776,54
6041,54
5988,54
3752,54
5720,54
2944,54
1942,54
8984,54
7172,54
2087,54
12680,54
5516,54
4954,54
7050,54
4046,54
1996,54
10799,54
5423,54
6109,54
7980,54
3071,54
8923,54
2053,54
8571,54
5511,54
3317,54
6476,54
7605,54
4798,54
6695,54
5843,54
6274,54
11749,54
4701,54
4455,54
2468,54
6699,54
8035,54
4511,54
5519,54
6013,54
6452,54
3029,54
3290,54
12474,54
2064,54
10095,54
8082,54
11769,54
9532,54
11198,54
5636,54
9210,54
5299,54
1836,54
4873,54
3969,54
7468,54
6015,54
10900,54
5604,54
8990,54
9311,54
8174,54
5545,54
8715,54
4910,54
8761,54
11904,54
7371,54
7398,54
6852,54
5652,54
10355,54
9766,54
4490,54
5563,54
9188,54
3031,54
2360,54
3652,54
7596,54
3977,54
3779,54
9369,54
10705,54
6487,54
6778,54
6566,54
3541,54
11751,54
8425,54
11452,54
5265,54
6546,54
10092,54
2639,54
7417,54
10665,54
10814,54
4087,54
6726,54
9872,54
5071,54
3251,54
3142,54
10334,54
5146,54
8765,54
3007,54
7230,54
8412,54
1807,54
11228,54
12582,54
8464,54
3240,54
2239,54
9642,54
9374,54
2729,54
11568,54
12113,54
10952,54
1751,54
10936,54
2085,54
11310,54
11153,54
5321,54
11768,54
4893,54
4225,54
10793,54
6045,54
2721,54
11937,54
3489,54
1803,54
2955,54
6117,54
9787,54
3052,54
6923,54
9034,54
9424,54
2432,54
10078,54
11254,54
10571,54
6584,54
3509,54
3846,54
6747,54
2258,54
2925,54
11807,54
6952,54
5312,54
9313,54
11479,54
4871,54
3424,54
1842,54
7402,54
8877,54
4338,54
8876,54
2749,54
9201,54
3954,54
9791,54
5914,54
10256,54
4605,54
6716,54
10344,5569
6888,5569
5678,5569
3233,5569
5291,9898
2210,9898
7651,9898
6987,9898
9804,9898
10949,9898
4686,9898
2038,9898
10123,9898
3769,9898
5474,9898
2070,9898
1800,9898
4245,9898
3648,9898
4976,9898
11167,559
9074,559
1431,559
8296,559
672,559
215,559
9817,559
657,559
8537,559
10347,559
402,559
10469,559
5700,559
12623,559
11093,559
12609,559
11690,559
8057,559
8475,559
2409,559
4185,559
12344,559
4704,559
5511,559
2971,559
2542,559
7398,559
6726,559
8765,559
3240,559
12255,559
3277,559
8009,10344
5569,10344
10158,10344
5795,10344
9444,10344
6222,10344
9874,10344
2594,10344
1895,10344
10190,10344
6888,10344
4056,10344
3549,10344
10099,10344
5280,10344
6999,10344
4801,10344
9451,10344
9761,10344
10102,10344
5678,10344
3275,10344
2355,10344
4603,10344
5148,10344
9674,10344
7535,6098
11447,6098
2882,6828
11550,7723
4472,7723
6146,7723
9915,7723
9420,7723
9773,7723
5058,7723
11458,3539
1740,11794
12194,11794
5498,11794
1431,657
545,657
662,657
2859,657
27,657
517,657
1119,657
402,657
1107,657
10469,657
5700,657
5804,657
11690,657
6620,657
6472,657
3694,657
3652,657
4225,657
6258,5874
3460,5874
3939,5874
2928,5874
1844,5874
2393,5874
2566,5874
2223,1659
2982,1659
5591,1659
2639,1659
7469,1659
10358,1659
8260,7052
7499,7052
4689,3645
8885,4768
5291,12040
6261,12040
6987,12040
9804,12040
2446,12040
11675,12040
10921,12040
2038,12040
7011,12040
12016,12040
3246,12040
9833,12040
5474,12040
4756,12040
3999,12040
5662,12040
1912,12040
12313,12040
11524,12040
2070,12040
11485,12040
2416,12040
3613,12040
8818,12040
5948,12040
5477,12040
7578,12040
6200,12040
4038,12040
2103,12040
11869,12040
2647,12040
4091,12040
1800,12040
11091,12040
5754,12040
6797,12040
8013,12040
4245,12040
4216,12040
3648,12040
8715,12040
6725,12040
3492,12040
5150,6141
4815,6141
3836,2127
9276,8467
11472,8467
3716,7757
150,1119
602,1119
662,1119
215,1119
9817,1119
251,1119
1241,1119
609,1119
54,1119
657,1119
8537,1119
852,1119
410,1119
10469,1119
270,1119
7845,1119
2103,1119
3118,1119
12344,1119
8984,1119
7468,1119
11715,1119
4878,12691
2281,12691
12599,12691
8529,12691
5817,12691
5364,12691
11772,12691
4296,12691
10698,12691
3364,12691
9955,12691
3986,12691
4062,12691
11802,12691
5824,12691
10587,12691
9369,12691
4791,12691
5901,12691
7020,12691
7695,12691
3805,12691
6271,4271
3475,6678
7645,6678
11447,6678
3514,6678
5458,6678
9915,4153
5724,99
9074,99
2403,99
9817,99
27,99
1230,99
8537,99
7024,99
7415,99
10469,99
10639,99
7852,99
596,99
8420,99
6058,99
7817,99
11093,99
8361,99
1819,99
6620,99
7587,99
12344,99
4654,99
8984,99
1866,99
3771,99
8082,99
9210,99
1890,99
5252,99
3509,99
2701,99
8319,8537
12363,7862
3489,5608
9409,1963
3420,1963
2366,1963
3789,1963
4002,1963
9415,1963
7296,1963
10792,1963
2878,1963
2217,1963
3454,1963
8918,1963
2020,1963
3469,1963
7923,1963
3934,1963
5237,1963
4251,1963
3029,3537
11453,3537
5291,6987
9898,6987
10949,6987
4686,6987
2038,6987
3460,6987
3769,6987
5474,6987
2070,6987
5477,6987
5298,6987
4523,6987
2566,6987
17,1054
856,1054
2035,1054
1181,1054
11709,1054
7024,1054
5289,1054
9570,1054
11062,1054
3282,1054
6487,1054
7659,1054
3240,1054
4136,1054
11254,1054
9512,1054
4316,11929
5889,11929
4011,11929
7935,11929
6637,11929
3422,11929
10894,11929
2767,11929
9662,11929
3790,11929
3895,11929
3351,11929
5626,11929
6677,11929
9156,11929
10355,11929
10344,10158
6888,10158
3349,10158
11453,6383
3773,3406
3671,3406
1786,3406
11823,3406
3635,3406
11355,3406
2247,3406
3724,3406
10937,3406
10698,3406
5456,3406
4483,3406
12052,3406
7612,3406
5385,3406
7012,3406
5988,3406
2110,3406
10987,3406
3029,3406
3182,3406
6018,3406
2483,3406
3775,3406
3556,3406
6096,3406
11121,3406
6349,3406
8425,3406
9019,3406
5841,3406
6726,3406
7253,3406
1766,3406
8626,3406
2239,3406
9642,3406
5995,3406
4791,3406
10966,3406
5901,3406
4558,3406
4696,3406
3131,3406
6115,3406
2457,3406
3384,3406
6657,3406
4213,3406
3489,3406
7020,3406
1803,3406
7695,3406
8441,7843
10347,7843
12048,7843
8850,7843
11506,2147
5111,2147
4742,2147
5096,2147
6232,2147
12590,2147
3215,2147
4096,2147
5476,2147
4800,2147
8450,2147
5347,2147
2466,2147
12547,2147
10194,2147
6126,2147
3321,2147
3993,2147
4887,2147
2547,2147
11222,2147
3643,2147
12123,2147
11116,2147
11429,2147
4808,2147
7129,2147
8799,2147
5652,2147
3555,2147
3778,2147
9119,2147
5724,636
9817,636
8537,636
11709,636
6273,636
2220,636
7926,636
5344,636
12171,636
12547,636
12344,636
2917,636
8984,636
5516,636
11603,636
8082,636
1231,636
4064,636
8260,11581
7709,676
11796,676
11506,676
9899,676
3340,676
426,676
4371,676
1735,676
2035,676
11800,676
3481,676
10132,676
12354,676
11550,676
3271,676
9406,676
2978,676
3475,676
733,676
11304,676
2092,676
2051,676
1804,676
6232,676
7024,676
5714,676
1811,676
3791,676
4707,676
8316,676
4096,676
7645,676
7415,676
1837,676
4917,676
1036,676
9545,676
4878,676
11707,676
4211,676
4164,676
3172,676
2161,676
1923,676
3035,676
12029,676
3624,676
6291,676
11912,676
3200,676
12565,676
6524,676
4261,676
3321,676
11580,676
2930,676
2768,676
4038,676
2465,676
10798,676
8723,676
11241,676
10920,676
6557,676
12453,676
2982,676
7769,676
11285,676
5364,676
11371,676
5783,676
11072,676
11865,676
8254,676
11093,676
4318,676
2871,676
5386,676
12101,676
5331,676
1819,676
8771,676
4709,676
6389,676
8722,676
6816,676
2443,676
11690,676
10227,676
2336,676
11280,676
3766,676
4311,676
3454,676
5328,676
4814,676
2150,676
11067,676
2436,676
3844,676
5494,676
12594,676
4454,676
11764,676
12598,676
10911,676
11576,676
1930,676
12261,676
3669,676
7195,676
3195,676
5870,676
4317,676
2844,676
9126,676
5650,676
5617,676
11091,676
4296,676
8857,676
2409,676
12083,676
4575,676
4325,676
12356,676
11785,676
8275,676
12536,676
11605,676
11674,676
3209,676
972,676
5825,676
5081,676
6890,676
4171,676
2348,676
7281,676
6673,676
5287,676
11435,676
5279,676
12390,676
5305,676
11792,676
7068,676
12412,676
12137,676
5606,676
11857,676
11735,676
2001,676
936,676
10674,676
10890,676
5720,676
7577,676
7172,676
7332,676
11480,676
4954,676
7050,676
4415,676
4046,676
5975,676
1996,676
3122,676
5423,676
9725,676
9418,676
3604,676
7605,676
7679,676
11749,676
4455,676
2468,676
1891,676
11790,676
6699,676
5519,676
9871,676
2689,676
5427,676
8423,676
3290,676
12474,676
5598,676
11769,676
8107,676
4409,676
3313,676
10727,676
3969,676
4821,676
6015,676
6853,676
6967,676
7655,676
2628,676
10900,676
5981,676
9311,676
5545,676
11252,676
7442,676
4064,676
6852,676
8756,676
5652,676
9766,676
11430,676
7133,676
5563,676
5236,676
2360,676
2941,676
7596,676
10705,676
6566,676
6349,676
3541,676
11751,676
8425,676
5265,676
10092,676
9747,676
2639,676
7417,676
5032,676
2942,676
1956,676
5146,676
2239,676
9642,676
9374,676
10952,676
8433,676
10936,676
3517,676
4893,676
4225,676
7020,676
5528,676
7423,676
3052,676
9034,676
4136,676
9424,676
10078,676
10571,676
6584,676
3509,676
3846,676
8902,676
2925,676
11807,676
5312,676
3788,676
9201,676
9791,676
10840,676
9590,676
4605,676
6716,676
6395,10132
6887,10132
11122,10132
9492,10132
6790,10132
8476,7712
6766,7712
6408,7712
12523,7712
11955,7712
8484,7712
12502,7712
11087,7712
7509,7712
8073,8428
2070,10782
4803,12759
10469,12759
7870,12759
7789,11414
8060,11414
6613,11414
11481,11414
11910,11414
8063,11414
4877,11414
12142,11414
7760,11414
7827,11414
8946,11414
11977,11414
733,11414
7928,11414
422,11414
7975,11414
6178,11414
10516,11414
5014,11414
3806,11414
8208,11414
5700,11414
12623,11414
12592,11414
7297,11414
8014,11414
7845,11414
12140,11414
7969,11414
9084,11414
12034,11414
9270,11414
8984,11414
6531,2581
6109,2581
11363,4479
4537,4479
6929,4479
2611,3767
9675,10825
6340,10825
6020,10825
7026,10825
3511,10825
11625,10825
5394,10825
4443,10825
4674,10825
5602,10825
10078,10825
11254,10825
2258,10825
3364,3360
6318,3360
8961,12637
11430,12637
10344,5795
5678,5795
315,11202
174,11202
363,11202
251,11202
6408,11202
4858,11202
12170,11202
8014,11202
9171,11202
5334,11202
6307,11202
2624,11202
4710,11202
12069,11202
7603,11202
12073,11202
7731,11202
9399,4032
2519,4032
9833,4032
5476,4032
9104,4032
2694,4032
3624,4032
5817,4032
8254,4032
4318,4032
11450,4032
8722,4032
10889,4032
3445,4032
4427,4032
2933,4032
11432,4032
3942,4032
3506,4032
11026,4032
4412,4032
3364,4032
7087,4032
4575,4032
8346,4032
5825,4032
11438,4032
8904,4032
2512,4032
8711,4032
6822,4032
4260,4032
4441,4032
5556,4032
4900,4032
3280,4032
3744,4032
5340,4032
4189,4032
4711,4032
11038,4032
6566,4032
4133,4032
5849,4032
1956,4032
4018,4032
3413,4032
11784,4032
4791,4032
9552,4032
5901,4032
3788,4032
6417,4032
4993,436
9817,436
7674,436
8537,436
8591,436
7463,436
1411,436
11709,436
6817,436
10469,436
7870,436
4569,436
2220,436
11873,436
12623,436
8086,436
4291,436
7398,436
11768,436
4472,4462
9127,9178
4296,5211
6318,5211
3788,5211
5889,11047
9887,11047
3822,11047
11233,11047
744,11047
8235,11047
2768,11047
7845,11047
1761,11047
4522,11047
10095,11047
3861,385
5,385
2223,385
662,385
215,385
2344,385
8204,385
10905,385
2051,385
7024,385
11697,385
3279,385
386,385
10639,385
11423,385
11879,385
12469,385
8472,385
5700,385
5477,385
12020,385
6524,385
5153,385
2465,385
10920,385
7769,385
4364,385
2103,385
11865,385
11093,385
8361,385
5386,385
8722,385
5804,385
11690,385
5328,385
5617,385
3536,385
2409,385
5263,385
12344,385
3320,385
4704,385
7104,385
4904,385
10318,385
11792,385
3714,385
12412,385
5606,385
5158,385
6755,385
7577,385
8984,385
11396,385
4752,385
6109,385
9725,385
3071,385
1866,385
11802,385
7679,385
11749,385
2468,385
11919,385
6369,385
3313,385
6853,385
1898,385
2971,385
5455,385
3652,385
3779,385
6956,385
6487,385
6566,385
6726,385
1887,385
5146,385
8765,385
3240,385
11784,385
2729,385
10936,385
4225,385
7020,385
2324,385
9424,385
12255,385
10571,385
1846,385
11807,385
11479,385
1842,385
6417,385
2362,385
10256,385
9590,385
6716,385
10144,11394
2403,1198
11371,1198
412,1198
12344,1198
10936,1198
2925,1198
2749,1198
5724,1319
602,1319
27,1319
11709,1319
3368,1319
8844,1319
3497,1319
12742,1319
5591,1319
12344,1319
8984,1319
9189,8863
5044,8863
2076,8863
10341,8863
11167,5209
8343,5209
7603,5209
5158,5209
11468,5209
5228,5209
4537,5209
233,5960
6408,5960
3279,5960
8014,5960
4000,5960
12169,11629
9675,5365
8761,5365
2249,5365
2258,5365
8193,2679
7568,2679
12295,2679
8786,2679
12580,2679
8835,2679
6263,2679
5587,2679
7409,2679
7709,223
2784,223
6574,223
4576,223
10079,223
315,223
9074,223
5,223
9409,223
5111,223
11462,223
602,223
2223,223
672,223
215,223
9817,223
251,223
2859,223
233,223
27,223
10240,223
9675,223
245,223
2344,223
10132,223
5522,223
12439,223
3271,223
6273,223
10905,223
5984,223
8806,223
2092,223
2051,223
1804,223
6232,223
7024,223
12504,223
1793,223
6080,223
7415,223
3279,223
386,223
7785,223
10639,223
4472,223
6888,223
4424,223
8871,223
6146,223
9545,223
9915,223
4878,223
4353,223
5125,223
1786,223
8472,223
5477,223
10760,223
1923,223
11602,223
11458,223
3035,223
12029,223
8452,223
11823,223
4825,223
6524,223
5894,223
3281,223
11580,223
6909,223
5153,223
2930,223
4866,223
10798,223
5817,223
4807,223
8723,223
1872,223
10920,223
3371,223
3056,223
3511,223
11359,223
7213,223
12453,223
7769,223
4860,223
7551,223
12548,223
1983,223
3069,223
11961,223
11072,223
9211,223
2103,223
11865,223
6250,223
9035,223
11093,223
3698,223
4918,223
4318,223
8361,223
1960,223
5386,223
3275,223
11902,223
8771,223
11813,223
8722,223
1853,223
11015,223
10945,223
6816,223
2647,223
2443,223
11690,223
8733,223
8864,223
10029,223
11432,223
8558,223
2111,223
2150,223
11067,223
4247,223
2436,223
5494,223
2054,223
4348,223
11576,223
1930,223
3540,223
2810,223
8475,223
3724,223
1739,223
10810,223
2844,223
8322,223
4093,223
5650,223
3814,223
11643,223
8371,223
9570,223
8857,223
3536,223
2993,223
2409,223
12361,223
6197,223
5166,223
11026,223
8933,223
5175,223
4578,223
11597,223
9193,223
4292,223
6809,223
12344,223
7099,223
147,223
5465,223
11498,223
12046,223
9413,223
12356,223
11785,223
4520,223
3320,223
11605,223
4704,223
3209,223
6902,223
9440,223
5509,223
7104,223
6890,223
10753,223
1873,223
8133,223
10360,223
7612,223
3694,223
5001,223
7281,223
5287,223
8503,223
11435,223
11533,223
5279,223
4938,223
8314,223
12141,223
11792,223
7068,223
3714,223
12412,223
12137,223
9215,223
4728,223
5606,223
9544,223
2001,223
3963,223
10890,223
10915,223
6041,223
6755,223
5988,223
5720,223
2917,223
1942,223
7577,223
8984,223
2910,223
4493,223
6070,223
7172,223
5516,223
6832,223
11480,223
4954,223
7050,223
4415,223
5975,223
1996,223
3122,223
5423,223
6109,223
9353,223
9725,223
3071,223
8923,223
1866,223
8571,223
5511,223
11802,223
7605,223
5843,223
6153,223
11749,223
2034,223
4455,223
2468,223
10076,223
11790,223
6699,223
8035,223
9042,223
7043,223
5427,223
12474,223
11603,223
3280,223
8082,223
9532,223
11198,223
11919,223
9210,223
2337,223
3313,223
12161,223
6853,223
2971,223
8958,223
9311,223
8174,223
11209,223
5972,223
5545,223
8715,223
4910,223
11904,223
7371,223
7398,223
6734,223
7532,223
4064,223
7611,223
6852,223
8388,223
9766,223
2483,223
3556,223
2360,223
3652,223
3977,223
3779,223
10705,223
6487,223
6566,223
11751,223
8213,223
8425,223
5265,223
4133,223
2639,223
5841,223
1887,223
12107,223
5071,223
10334,223
5146,223
8765,223
8464,223
3240,223
3860,223
9642,223
9374,223
2729,223
4791,223
12113,223
4215,223
6617,223
5901,223
1751,223
10936,223
4824,223
11768,223
4893,223
4225,223
2970,223
11724,223
3489,223
7020,223
3052,223
2106,223
9034,223
6973,223
9424,223
12255,223
10571,223
6584,223
3509,223
3239,223
2925,223
11807,223
5312,223
11479,223
1842,223
7008,223
2454,223
5433,223
6417,223
2749,223
3954,223
10816,223
5914,223
5444,223
6716,223
5584,10976
3780,10976
10208,10976
5272,10976
10386,10976
10292,10976
2033,10976
9978,10976
8983,10976
11970,10976
10449,10976
3003,10976
11873,10976
6525,10976
1760,10976
6784,10976
4918,10976
9000,10976
5944,10976
6610,10976
12107,10976
7461,10976
2093,10976
10472,1046
10680,1046
8802,1046
11481,5522
363,5522
2403,5522
272,5522
8260,5522
1081,5522
7024,5522
7565,5522
11697,5522
10516,5522
7743,5522
12363,5522
2099,5522
6279,5522
3451,5522
12594,5522
5617,5522
11605,5522
8443,5522
6832,5522
9699,5522
7986,5522
2053,5522
4869,5522
5413,5522
6082,5522
2897,5522
3969,5522
5761,5522
9461,5522
1858,5522
2639,5522
4225,5522
3052,5522
2454,5522
2749,5522
1933,5522
1923,9085
3624,9085
11823,9085
2468,9085
5413,9085
9461,9085
5500,9085
6566,9085
4133,9085
4225,9085
6817,8029
4972,8029
8086,8029
11984,8029
8060,7899
7765,7899
1735,7899
11466,7899
6817,7899
9978,7899
7746,7899
8984,7899
12275,6069
11481,6069
9247,6069
4048,6069
10516,6069
4431,6069
8762,6069
12623,6069
4651,6069
8014,6069
6810,6069
11472,6069
4394,6069
8984,6069
4406,6069
6013,6069
9817,845
27,845
5522,845
10292,845
6273,845
10237,845
8472,845
12171,845
7852,845
12623,845
114,845
194,845
6103,845
11146,845
7817,845
8014,845
3511,845
7845,845
11865,845
4804,845
3875,845
8057,845
3229,845
3536,845
12083,845
12344,845
7880,845
9413,845
5720,845
8984,845
12680,845
4046,845
11848,845
3206,845
8082,845
9559,845
9188,845
9044,845
7303,845
2639,845
3413,845
10936,845
6529,845
4875,845
7461,845
11396,8189
233,7760
8260,7760
11414,7760
6069,7760
6576,12710
4630,12710
5117,12710
11873,12710
7461,12710
2093,12710
2701,12710
2279,12439
10314,12439
2086,12439
116,1257
1186,1257
12750,1257
2859,1257
8537,1257
280,1257
7852,1257
9006,1257
2871,1257
8733,1257
4173,1257
7587,1257
7104,1257
4561,1257
11603,1257
8388,1257
5146,1257
8537,135
11646,135
8104,135
8121,135
6613,852
174,852
922,852
4993,852
662,852
9817,852
2344,852
657,852
1119,852
8537,852
8591,852
11709,852
6885,852
2033,852
10237,852
10469,852
10639,852
7870,852
11879,852
4569,852
12363,852
7239,852
3626,852
6909,852
1819,852
5689,852
8057,852
412,852
12344,852
9413,852
4704,852
12177,852
8166,852
2917,852
8984,852
10645,852
11603,852
1231,852
7468,852
5748,852
6566,852
5146,852
3489,852
12255,852
7843,8441
10347,8441
7411,9836
12409,9836
9801,9836
7688,9836
7609,9836
3939,9836
5157,9836
11061,9836
4437,9836
5822,9836
3492,9836
6746,12027
12073,12027
9020,12027
10052,10687
8883,10687
8296,10687
100,10687
4731,10687
6408,10687
1804,10687
7414,10687
8280,10687
8014,10687
9171,10687
4114,10687
6277,10687
8087,10687
4522,10687
9872,10687
10052,8934
9074,8934
507,8934
6490,8934
1411,8934
8318,8934
7809,8934
8426,8934
3671,8934
12016,8934
11524,8934
11124,8934
7870,8934
11556,8934
11907,8934
1429,8934
7488,8934
3815,8934
6312,8934
3939,8934
11602,8934
8030,8934
3138,8934
11823,8934
3626,8934
4261,8934
551,8934
5153,8934
8323,8934
66,8934
1983,8934
11626,8934
3732,8934
11093,8934
3339,8934
6234,8934
2933,8934
7408,8934
11370,8934
12777,8934
2910,8934
7332,8934
12281,8934
8388,8934
9019,8934
8121,8934
9119,8934
7984,51
3949,51
5724,51
6573,51
1735,51
419,51
112,51
9817,51
2579,51
10240,51
7844,51
8537,51
12004,51
7463,51
6273,51
8806,51
733,51
9756,51
2092,51
12578,51
7809,51
9527,51
10237,51
7415,51
3962,51
226,51
9403,51
7220,51
7926,51
6922,51
9915,51
8472,51
7488,51
5344,51
12171,51
10732,51
10036,51
11849,51
11385,51
6909,51
12250,51
5005,51
11666,51
7817,51
3511,51
7769,51
7551,51
10758,51
2103,51
11865,51
11093,51
9718,51
6234,51
1819,51
3041,51
11813,51
3497,51
11690,51
8733,51
3410,51
11649,51
7271,51
3812,51
4596,51
7195,51
2247,51
5870,51
1730,51
5650,51
11091,51
2392,51
8031,51
6197,51
12069,51
5175,51
412,51
10610,51
12344,51
8049,51
11062,51
7880,51
7603,51
12356,51
10753,51
7612,51
5136,51
11792,51
5606,51
2917,51
8984,51
5516,51
4062,51
8571,51
10229,51
2429,51
8035,51
11603,51
3771,51
8082,51
4547,51
1836,51
3313,51
8715,51
11904,51
7398,51
10355,51
9044,51
9369,51
6956,51
6566,51
8121,51
4018,51
12582,51
3240,51
11449,51
4215,51
6617,51
10936,51
3639,51
11937,51
10637,51
9034,51
8521,51
11807,51
9791,51
10344,9444
5678,9444
3233,9444
6836,9444
7565,8171
12623,8171
697,12278
7435,5732
6914,5732
10088,5732
11675,5732
3769,5732
11524,5732
9658,5732
9801,5732
6139,5732
3939,5732
3060,5732
11091,5732
11933,5732
6613,5069
1186,5069
11481,5069
8929,5069
4731,5069
8260,5069
6408,5069
4599,5069
8537,5069
11414,5069
5522,5069
9247,5069
4803,5069
10516,5069
12064,5069
9545,5069
5700,5069
11237,5069
1943,5069
2611,5069
3925,5069
12077,5069
4000,5069
10911,5069
8258,5069
2512,5069
7332,5069
5843,5069
2377,5069
8929,6690
8740,6690
12354,6690
11709,6690
9527,6690
11849,6690
2901,6690
11718,6690
5945,6690
8343,6690
4728,6690
5516,6690
4215,6690
7843,10347
8543,4528
12077,4528
2745,4528
1186,7833
1409,7833
4858,7833
10347,7833
10516,7833
9545,7833
3209,7833
7745,2499
2752,2499
5553,2499
3102,2499
2051,10796
3666,10796
4487,10796
6573,7827
11481,7827
100,7827
11414,7827
11697,7827
10516,7827
7870,7827
8014,7827
11472,7827
4000,7827
8031,7827
12073,7827
7020,7827
7695,7827
6814,5897
10052,5897
5291,5897
6118,5897
5324,5897
6914,5897
6088,5897
2210,5897
11219,5897
6987,5897
10782,5897
9836,5897
5732,5897
9804,5897
4182,5897
7011,5897
4675,5897
10123,5897
8083,5897
12016,5897
9833,5897
5474,5897
4756,5897
3999,5897
11524,5897
2070,5897
11485,5897
5449,5897
10107,5897
8506,5897
9658,5897
3613,5897
10424,5897
6099,5897
10395,5897
2567,5897
3529,5897
5477,5897
3939,5897
6142,5897
2165,5897
10934,5897
6200,5897
4038,5897
12399,5897
10912,5897
2103,5897
4065,5897
11869,5897
2647,5897
4091,5897
3322,5897
5754,5897
11573,5897
4775,5897
11854,5897
4245,5897
4216,5897
3648,5897
2429,5897
11363,7930
11167,7930
385,7930
11466,7930
10469,7930
8304,7930
7852,7930
6558,7930
1761,7930
8361,7930
7603,7930
5158,7930
9538,7262
3309,10613
12720,10613
4163,6531
2581,6531
3570,6531
7535,6531
4820,6531
11447,6531
5097,6531
10085,6531
1913,6531
6829,6531
11013,6531
5326,6531
2712,6531
6531,3570
7535,3570
5311,3570
11447,3570
1913,3570
5326,3570
4576,402
3340,402
275,402
5,402
150,402
1431,402
602,402
249,402
7355,402
2223,402
230,402
672,402
215,402
9817,402
11613,402
6896,402
2579,402
10240,402
6408,402
4858,402
517,402
657,402
8537,402
6987,402
9913,402
4032,402
1198,402
8591,402
9247,402
10259,402
943,402
9223,402
6273,402
10905,402
5471,402
8338,402
8806,402
2092,402
6232,402
12504,402
3215,402
6080,402
6748,402
7613,402
7903,402
7415,402
386,402
10639,402
11524,402
8450,402
9403,402
2220,402
4878,402
8005,402
4353,402
6623,402
8472,402
12363,402
6551,402
7852,402
12623,402
12020,402
1923,402
11602,402
9006,402
11458,402
1170,402
12608,402
11610,402
6909,402
5153,402
2465,402
7162,402
5817,402
4807,402
8014,402
3587,402
7769,402
5364,402
4364,402
66,402
10894,402
1983,402
11626,402
12782,402
11944,402
11865,402
6250,402
8254,402
11093,402
3698,402
5375,402
8361,402
3339,402
5386,402
11880,402
2893,402
5331,402
6950,402
4709,402
8722,402
12609,402
10939,402
9093,402
3497,402
6816,402
2443,402
11690,402
8733,402
3148,402
3436,402
5328,402
2091,402
2150,402
2436,402
5494,402
4242,402
10911,402
11576,402
7195,402
5870,402
8475,402
3229,402
2741,402
5430,402
5617,402
8371,402
5357,402
6620,402
3536,402
2409,402
12361,402
6197,402
8933,402
4185,402
5263,402
12069,402
5175,402
11597,402
6797,402
12083,402
7306,402
12344,402
7099,402
4014,402
4575,402
4325,402
9413,402
12356,402
3495,402
11605,402
6921,402
4514,402
9440,402
2065,402
7104,402
11235,402
1873,402
12034,402
7281,402
6673,402
5287,402
4234,402
8822,402
12141,402
11792,402
12659,402
3714,402
4728,402
5606,402
11086,402
6822,402
5720,402
7577,402
8984,402
4493,402
4752,402
7332,402
5516,402
6832,402
11480,402
9143,402
3122,402
6109,402
9725,402
8253,402
3071,402
8571,402
5511,402
3317,402
11802,402
5843,402
10229,402
11749,402
2468,402
1891,402
4487,402
5185,402
12474,402
11603,402
11769,402
11919,402
6082,402
1836,402
3313,402
2541,402
10727,402
5378,402
3969,402
6015,402
1898,402
2971,402
6967,402
10900,402
8958,402
8174,402
5455,402
5545,402
4910,402
7398,402
5811,402
9766,402
7133,402
4490,402
5563,402
11307,402
3652,402
9044,402
10705,402
6487,402
6566,402
7558,402
10974,402
11751,402
5265,402
6725,402
5841,402
7253,402
1887,402
5071,402
8765,402
7230,402
4604,402
3240,402
9374,402
2729,402
7366,402
5252,402
11568,402
4215,402
7542,402
4893,402
4225,402
2970,402
7020,402
2106,402
6923,402
9034,402
9424,402
12255,402
1763,402
10571,402
3509,402
1846,402
8902,402
3239,402
2925,402
11807,402
1842,402
8861,402
4790,402
9427,402
2749,402
3954,402
3277,402
5914,402
5444,402
11363,164
10675,164
9625,164
5724,164
5,164
11462,164
8296,164
363,164
2565,164
1735,164
2403,164
215,164
12750,164
9817,164
1496,164
6024,164
8537,164
7463,164
2308,164
1107,164
6273,164
7832,164
2824,164
6885,164
6817,164
3215,164
6080,164
7613,164
8435,164
817,164
3856,164
10469,164
5946,164
8871,164
11879,164
10449,164
4569,164
2220,164
7220,164
7926,164
7000,164
3237,164
4211,164
7852,164
12020,164
1923,164
3939,164
7239,164
8030,164
3626,164
7985,164
11385,164
6909,164
9855,164
9309,164
5817,164
4246,164
3201,164
6116,164
10830,164
11093,164
2685,164
3698,164
2871,164
1960,164
12101,164
4709,164
11813,164
3601,164
8733,164
4612,164
11649,164
5870,164
1730,164
10680,164
5537,164
2409,164
6197,164
5166,164
8255,164
7306,164
10193,164
12344,164
4888,164
11062,164
4325,164
3211,164
4704,164
11540,164
3836,164
7540,164
2215,164
8848,164
