id,location,gender
8010,北京,男
3119,雲南,男
8873,海外,男
8787,北京,男
11530,浙江,女
6911,天津,男
9174,陝西,男
1734,雲南,男
10733,河南,女
2764,山西,女
4812,湖北,女
6721,上海,女
2865,上海,女
10172,廣東,女
10449,海外,女
5338,河北,男
3024,北京,女
5909,重慶,女
6146,湖南,女
3789,四川,男
11169,北京,女
5354,河南,女
4002,北京,女
11441,黑龍江,女
5505,山東,女
12057,江蘇,男
9415,天津,男
8450,河南,女
5442,其它,女
7796,河南,女
2648,江蘇,男
7746,北京,女
5536,其它,男
11196,浙江,女
4423,四川,女
4446,安徽,女
4217,上海,女
11981,四川,女
4569,廣東,男
7309,其它,女
1965,北京,女
7211,上海,女
9023,浙江,女
11345,河北,女
11516,北京,女
3500,江蘇,女
11739,四川,女
9481,其它,女
2021,浙江,女
12490,其它,男
9745,山東,男
5347,江蘇,女
8336,浙江,女
7890,香港,男
9403,北京,女
9734,湖北,男
12116,北京,男
2071,海外,女
6793,北京,男
2520,江蘇,女
11046,臺灣,男
7884,山西,女
2220,河南,女
7501,其它,男
4534,河南,女
4767,山東,女
6743,湖南,女
3368,河南,女
12131,天津,女
7299,江蘇,女
1957,廣東,男
6216,江蘇,女
2193,其它,女
6420,江蘇,女
3906,江蘇,女
7787,北京,女
3876,廣東,女
7414,上海,女
10761,江蘇,女
8193,臺灣,男
1916,海外,女
3186,湖南,女
7792,北京,女
3548,北京,男
4134,浙江,女
2884,北京,女
11556,北京,女
4776,黑龍江,女
12148,北京,男
7220,廣西,男
4718,上海,女
7147,遼寧,女
9064,浙江,男
8757,安徽,女
7954,山西,女
7955,上海,女
5847,山東,女
9242,北京,男
7926,北京,女
2655,江蘇,女
12724,北京,女
7609,河北,女
10822,北京,女
10424,江蘇,男
9630,香港,女
3530,河南,女
7799,北京,男
11950,上海,女
11866,河南,女
9478,北京,女
5304,北京,女
9507,廣東,女
12741,山東,女
8974,上海,男
9261,北京,男
4267,四川,女
7000,安徽,男
12064,北京,男
8341,北京,女
4905,山東,男
5307,上海,女
10372,廣東,女
6342,上海,女
6999,四川,女
7705,新疆,女
11907,浙江,男
8208,山東,男
10241,湖南,男
3794,北京,女
6922,陝西,女
12650,江蘇,女
11368,上海,女
5075,天津,女
3303,北京,女
9907,臺灣,男
12256,廣東,女
1727,江蘇,女
2746,其它,女
9059,福建,女
10771,遼寧,女
6074,其它,女
11347,安徽,女
11741,北京,女
4801,上海,女
9545,海外,女
6523,廣東,女
9915,北京,女
10541,湖南,女
4392,甘肅,女
7988,浙江,女
5830,北京,女
2726,浙江,女
8304,北京,男
8070,香港,女
3358,北京,女
2601,上海,女
12649,吉林,女
5197,遼寧,女
4389,北京,男
5311,上海,女
4081,天津,女
6634,江蘇,女
11134,陝西,女
11231,廣東,女
4820,廣東,女
4878,河南,女
7743,海外,女
11306,北京,女
9107,北京,男
3003,廣東,女
12360,廣東,男
6837,福建,女
4715,江蘇,女
6099,四川,女
7704,上海,女
11447,安徽,女
6581,黑龍江,女
4482,四川,男
8543,北京,女
7821,北京,女
7737,北京,男
5295,江蘇,女
9452,北京,男
9451,上海,女
1888,北京,女
10059,四川,女
4851,上海,女
12743,上海,女
5052,安徽,男
8005,北京,女
6552,福建,女
8842,上海,女
5059,江蘇,女
11713,北京,女
5938,山東,女
8680,四川,女
6798,湖南,女
11037,江西,女
9484,浙江,女
2752,上海,女
6253,福建,女
11012,其它,女
7502,福建,女
3237,北京,男
8380,北京,男
12429,廣東,女
5881,海外,女
12469,福建,女
4653,上海,女
10395,上海,女
5999,遼寧,女
3981,香港,女
2654,湖南,女
3581,北京,女
8552,海外,男
7716,上海,女
4140,福建,女
3453,臺灣,女
3230,北京,女
4353,江西,女
9148,北京,女
8364,重慶,女
6269,其它,女
2692,廣東,女
12754,上海,女
5577,江蘇,女
8064,北京,男
5040,其它,女
5125,北京,男
10181,江蘇,女
8065,北京,男
12089,湖南,男
9726,上海,男
12371,江蘇,男
9175,福建,女
5097,海南,女
6623,江蘇,女
8430,吉林,女
9104,河南,女
8729,上海,女
1786,海南,女
4079,北京,女
7017,重慶,女
2083,江蘇,女
3833,北京,女
3152,上海,女
11707,江西,女
7009,上海,女
2184,遼寧,女
6844,江蘇,女
2964,江蘇,女
7866,重慶,女
8472,四川,男
11083,上海,男
10472,其它,男
1906,浙江,男
7092,北京,男
2567,北京,女
1850,福建,男
10165,四川,男
4211,四川,女
12363,湖北,女
8555,廣東,男
9758,浙江,女
12170,北京,男
10025,雲南,女
2466,香港,女
4680,北京,女
5700,北京,男
6669,廣東,女
11750,北京,女
3023,湖北,女
8650,上海,男
6181,北京,男
8796,北京,女
3960,上海,女
8752,其它,女
9420,廣東,女
6598,江蘇,女
2999,江蘇,女
3573,湖南,女
10121,浙江,男
4385,福建,女
6106,江蘇,男
10736,河南,女
2016,北京,男
10430,江蘇,女
3529,浙江,女
6492,陝西,女
8058,北京,男
5525,山東,女
2062,北京,女
7159,山西,女
9072,遼寧,女
7682,其它,女
3081,山東,女
5448,河南,男
7798,上海,男
2105,北京,女
5067,江蘇,女
2667,遼寧,男
5653,江蘇,女
10148,天津,男
5686,河北,女
6551,浙江,女
12436,吉林,女
9529,北京,女
7135,山東,女
4535,北京,男
2694,廣東,女
11250,上海,女
4164,北京,女
7488,河北,女
9773,其它,男
10085,上海,女
2293,河北,女
2799,廣東,女
8703,福建,女
4324,福建,女
5477,其它,女
7476,重慶,女
10582,安徽,男
3668,香港,女
7733,北京,男
11704,吉林,男
10643,北京,女
12747,內蒙古,男
8975,浙江,女
2237,江蘇,女
9826,河南,女
5581,廣東,男
12130,上海,女
7280,四川,女
2819,浙江,女
9004,北京,女
9212,其它,女
2305,北京,女
6586,遼寧,女
3026,北京,女
11548,上海,女
12265,黑龍江,女
10964,上海,女
9580,上海,女
7084,陝西,女
7747,廣東,女
3822,江蘇,女
5971,北京,女
9717,福建,女
6163,上海,女
8165,上海,男
7107,江西,女
8023,臺灣,男
5344,浙江,女
7758,上海,女
11176,其它,男
3043,廣東,女
2891,四川,女
11461,遼寧,女
2833,遼寧,女
1955,甘肅,女
6344,安徽,女
12402,廣東,女
3815,河北,女
11653,山東,男
8605,河北,女
2003,廣東,女
3878,廣東,女
8829,河北,女
8040,北京,女
3696,上海,男
7806,四川,男
8339,江蘇,女
3693,上海,女
6020,廣東,女
4187,廣東,女
7947,北京,男
6239,陝西,女
11875,天津,女
7499,北京,女
6600,廣東,女
2927,江蘇,女
4474,浙江,女
7738,香港,女
10982,上海,女
5859,浙江,女
9378,臺灣,女
11537,江蘇,女
10904,廣東,女
5866,山西,女
3810,上海,女
7327,北京,女
5070,上海,女
9329,北京,女
4108,江蘇,女
9376,廣東,男
2385,江蘇,女
7487,上海,女
2744,吉林,女
6442,上海,女
12769,北京,男
5261,北京,女
5942,海外,女
11415,河南,男
7252,北京,女
7937,浙江,女
10673,北京,男
11873,安徽,女
12273,江蘇,女
10518,廣東,男
12613,湖南,女
6111,福建,女
10374,臺灣,女
6184,上海,女
5033,上海,女
8811,福建,男
11338,北京,男
6555,浙江,女
10837,江蘇,女
6469,四川,女
6920,江蘇,女
3362,遼寧,女
12684,河南,女
9876,上海,女
8424,香港,女
7060,澳門,男
6709,上海,男
6995,北京,女
3135,北京,女
6751,香港,男
5568,北京,女
12466,江蘇,女
11123,四川,女
5932,其它,男
3543,貴州,女
9423,山西,女
3172,四川,女
12171,上海,女
9761,廣西,女
9153,江蘇,男
8516,山東,女
5594,江西,女
6346,上海,男
3040,河南,女
8101,北京,男
2550,遼寧,女
7260,其它,男
6315,北京,女
10774,浙江,男
6692,遼寧,女
7852,北京,女
8778,北京,男
6136,江蘇,女
8276,上海,女
9779,福建,女
5289,四川,女
6207,上海,女
5126,北京,男
6818,北京,男
7649,上海,女
6196,北京,女
8283,遼寧,男
12595,北京,女
12764,香港,女
9307,遼寧,女
11885,江蘇,女
4327,重慶,女
9310,上海,女
11727,廣東,女
10760,廣東,女
7727,北京,女
10147,上海,女
2816,江蘇,女
11624,河北,男
12074,湖北,女
3688,湖南,女
3873,廣東,男
4758,北京,女
11185,江西,女
10171,香港,女
6312,上海,女
4258,廣東,女
12623,北京,男
9694,江蘇,男
2792,黑龍江,女
2736,上海,女
10382,浙江,男
3684,浙江,女
7775,北京,女
9067,海外,男
11673,湖南,男
1834,上海,女
7166,吉林,女
8015,香港,男
5557,福建,女
6166,上海,女
7010,其它,女
12020,四川,女
2161,貴州,男
8523,上海,男
3378,黑龍江,女
9205,北京,女
5080,北京,女
4566,浙江,女
2677,湖北,女
7604,四川,女
2178,湖南,女
3731,北京,女
7094,遼寧,女
9051,陝西,女
9401,海南,男
6061,廣東,女
7763,河北,男
4811,福建,女
1923,北京,女
12297,上海,女
6943,山東,女
4329,浙江,女
2388,山西,女
4946,天津,女
7759,其它,女
4210,河北,女
4193,湖南,女
2335,上海,女
7634,河北,女
11757,天津,女
8095,香港,女
5826,遼寧,女
10950,遼寧,女
8949,上海,男
12120,上海,女
6993,北京,女
5840,江蘇,女
9046,浙江,男
8390,上海,女
3487,湖南,女
6310,北京,女
6068,廣東,女
4336,浙江,女
1919,安徽,女
12115,山東,女
8311,山東,女
3939,上海,男
3137,上海,女
3988,黑龍江,女
8745,北京,男
2888,江蘇,女
12149,河南,男
8091,北京,男
7823,浙江,女
7239,內蒙古,男
7324,安徽,女
2134,其它,女
7872,湖南,女
7742,海外,女
5251,廣東,女
2650,遼寧,女
3558,黑龍江,男
6195,陝西,女
8420,北京,女
3331,其它,女
8003,廣東,女
8408,山西,女
7943,廣東,女
2216,湖北,女
1879,北京,男
11602,廣東,女
9006,北京,男
9611,江蘇,女
10102,北京,女
9857,內蒙古,女
10928,廣東,女
8030,山東,男
5243,其它,女
5574,浙江,女
12619,香港,女
8508,陝西,男
9670,海外,女
8135,其它,女
2805,江西,男
9786,浙江,女
10732,北京,女
3631,安徽,女
5031,香港,男
7802,四川,女
10036,江蘇,女
2735,江西,女
5039,廣東,女
11458,北京,女
11512,天津,女
11475,浙江,男
7878,北京,男
12418,廣東,男
8052,北京,女
12154,江蘇,女
8953,海外,女
3035,北京,女
7888,香港,男
7739,香港,女
8585,山東,男
2861,河北,女
12029,江蘇,女
7047,其它,女
1913,廣東,女
12606,廣西,男
7438,北京,女
12395,山東,女
6177,廣東,女
4154,福建,女
9022,北京,女
6455,香港,女
11069,吉林,女
9541,江蘇,女
8901,吉林,女
9116,上海,女
7724,香港,女
3138,北京,女
11898,其它,男
2482,浙江,女
11976,海外,男
7994,上海,女
7932,河北,女
8069,香港,男
4380,湖北,男
12000,上海,男
9485,廣東,女
3624,浙江,女
2761,浙江,女
2578,遼寧,女
7771,北京,女
8217,山東,女
6722,上海,女
7982,香港,男
5058,浙江,男
11590,河北,女
7701,北京,女
7861,臺灣,男
5487,湖南,男
2715,湖北,女
11672,上海,女
7840,臺灣,男
4036,廣東,女
11043,北京,女
8671,江蘇,女
8546,廣東,女
12289,澳門,女
5318,湖南,女
4278,海外,女
3976,海外,女
6095,四川,女
7174,北京,女
5042,廣東,女
12132,上海,女
11391,河北,男
4818,其它,女
2880,四川,女
9339,廣東,女
8452,其它,女
7953,臺灣,男
4191,浙江,女
3458,北京,女
7455,上海,男
8191,北京,男
5330,上海,女
11189,廣東,女
7646,黑龍江,女
7526,上海,女
6651,北京,女
9820,海外,女
7628,廣東,女
11369,上海,女
5259,安徽,女
7231,山東,女
7952,北京,男
9639,其它,男
4180,北京,女
6503,福建,女
8384,北京,男
9297,上海,男
8139,四川,女
8581,海外,女
1826,山西,女
7079,安徽,女
4725,山東,女
2513,其它,男
9807,上海,女
4656,香港,女
10547,湖北,女
1744,北京,女
9265,山東,男
4839,上海,女
9673,上海,男
7939,香港,女
6840,北京,女
1946,江蘇,女
12804,北京,女
7851,香港,男
11349,北京,女
8838,香港,女
4141,廣西,女
8141,海外,女
7720,江蘇,女
4914,浙江,女
10863,北京,男
7370,四川,女
6667,北京,女
6142,廣東,女
12224,北京,男
11823,四川,女
2649,遼寧,女
6038,四川,男
7282,上海,女
5270,上海,女
7026,上海,女
1860,其它,女
8813,上海,男
2298,四川,女
1723,廣東,女
6450,四川,男
9279,浙江,女
10956,安徽,女
5631,其它,女
3532,江蘇,女
3248,四川,女
11392,陝西,女
6291,河南,女
2476,上海,女
8356,香港,女
11156,北京,女
6518,其它,男
7681,香港,女
9754,四川,女
8199,海外,男
11233,香港,女
9713,其它,女
3626,北京,女
7208,吉林,男
12694,湖南,女
3533,浙江,女
2940,河南,女
11237,上海,女
4442,北京,男
4224,北京,男
10947,其它,女
12559,上海,男
2529,江西,女
8728,北京,女
11852,北京,男
5851,上海,女
6247,北京,男
10356,上海,女
11876,廣東,女
11063,北京,女
9430,上海,女
11383,廣東,女
11744,安徽,女
7139,上海,女
1943,其它,男
4823,香港,女
7706,四川,女
12528,香港,女
6482,黑龍江,女
8169,福建,女
1809,廣東,女
11912,上海,女
4825,廣東,女
4942,北京,女
8905,廣東,男
2658,廣東,女
1749,山東,女
7578,廣東,女
2958,四川,女
5904,海外,男
3326,北京,女
12547,江西,女
12058,湖北,女
10818,黑龍江,女
11849,香港,女
2611,安徽,女
12745,江西,女
4933,江蘇,女
8682,江蘇,女
7985,遼寧,男
8089,吉林,男
7222,廣東,男
3348,廣東,女
9933,海外,女
8019,其它,女
10261,浙江,女
3242,上海,女
4764,江蘇,女
10297,遼寧,女
10194,山西,男
8471,香港,女
4027,廣東,女
2165,湖南,女
8401,其它,女
9341,浙江,女
4059,福建,女
6302,上海,女
9334,四川,男
8470,香港,女
3961,海外,女
10007,湖南,男
5464,廣東,女
7380,湖北,女
8281,河南,男
3594,廣東,女
7413,福建,女
8556,福建,男
8134,北京,女
5068,上海,女
3200,四川,女
12565,河北,女
11716,其它,女
3772,陝西,女
10335,河南,女
8866,福建,女
6154,河南,女
7676,福建,女
7597,福建,女
6227,廣東,女
7751,北京,女
4682,其它,女
6126,廣西,男
9163,北京,女
8067,安徽,男
7493,江蘇,女
6524,浙江,女
7822,福建,女
12534,江蘇,女
2402,雲南,女
7620,河南,女
2281,四川,女
10289,香港,女
4549,福建,女
6829,浙江,女
12235,其它,女
4598,其它,男
6550,江蘇,男
3435,江蘇,女
4261,江西,女
5943,上海,女
9646,其它,男
7938,廣東,男
6882,江蘇,女
2676,浙江,男
11154,北京,男
3133,湖南,男
9027,安徽,女
8409,上海,女
5292,河南,女
9755,上海,女
5679,湖南,女
11287,香港,女
11385,北京,男
5170,四川,女
6367,北京,男
10151,廣東,男
6454,北京,女
3927,四川,女
3321,浙江,女
2791,江蘇,女
5770,廣西,女
5933,上海,女
8753,上海,男
7808,江西,女
2826,江西,女
3932,北京,女
7223,四川,女
7091,廣東,女
7215,香港,女
9325,北京,男
12608,四川,女
6694,廣東,男
6830,廣東,女
11564,四川,男
4289,福建,女
7752,安徽,男
9118,廣東,男
2374,上海,女
4513,廣東,女
11993,廣東,女
10934,山東,女
5894,山東,女
12628,遼寧,男
7658,廣東,女
6200,廣西,女
2099,浙江,女
9196,廣東,女
2212,海外,女
1980,遼寧,女
9667,廣東,女
3817,北京,男
5398,山東,女
4221,重慶,女
9130,北京,男
3281,甘肅,女
3886,香港,女
11322,黑龍江,女
10228,廣東,女
11601,浙江,女
12187,北京,女
7755,其它,女
5492,其它,女
11395,江西,女
9380,福建,女
5916,海外,男
9284,北京,女
12809,海外,女
5198,北京,男
1738,香港,女
9824,香港,女
8844,香港,女
3356,上海,女
12428,天津,女
6354,香港,男
11580,山西,女
6668,香港,女
1951,內蒙古,女
8955,上海,男
11051,湖南,女
11333,吉林,女
7062,北京,男
3165,北京,男
2506,江蘇,女
3894,北京,男
7051,重慶,女
10722,北京,女
7126,廣東,女
7966,上海,男
11610,山東,女
11265,江蘇,女
2489,北京,女
3925,福建,男
6787,海外,女
12516,湖南,男
9468,河北,女
8206,廣東,女
6909,河北,女
5376,浙江,女
5503,重慶,女
6906,廣東,女
5333,陝西,女
11041,江蘇,女
4268,廣東,女
1747,北京,女
9656,廣東,女
3948,江蘇,女
5153,北京,女
6449,陝西,女
3287,上海,女
7797,山東,女
2930,江蘇,女
7780,香港,女
10875,河北,女
3874,安徽,男
3912,河南,女
9387,上海,女
7548,重慶,女
7788,海南,男
2221,安徽,女
7868,浙江,女
8242,安徽,男
12250,北京,男
10581,臺灣,女
9732,廣東,女
10307,廣東,女
8565,香港,女
10426,甘肅,女
9389,廣東,女
12188,北京,男
7740,浙江,男
11018,重慶,女
9094,江蘇,女
11422,河南,女
6317,廣東,女
6289,福建,女
10164,上海,男
5621,北京,男
11978,北京,女
12493,北京,男
4985,北京,男
2574,浙江,女
11694,江蘇,男
1845,上海,男
11221,廣東,女
8259,香港,女
12051,浙江,女
9970,其它,女
9720,海外,女
11808,湖北,女
6645,上海,女
8886,上海,女
7782,上海,男
9709,上海,女
2713,香港,男
9089,海外,女
5892,河南,女
9582,浙江,女
3703,北京,女
8429,四川,男
10778,河南,女
6130,上海,女
8583,北京,女
4842,河南,女
3993,上海,女
8100,四川,女
5397,山東,女
2265,北京,女
2553,浙江,女
8898,北京,女
3193,其它,女
5814,福建,女
10278,香港,女
7891,遼寧,女
11982,香港,女
7963,海外,女
12757,其它,女
9542,廣東,女
1997,北京,女
3606,湖北,男
10264,陝西,女
1820,黑龍江,女
2057,湖北,女
9643,北京,女
11731,湖南,女
7961,陝西,女
3970,北京,女
4363,其它,女
7675,臺灣,男
3060,湖南,女
11097,山東,女
5572,四川,女
9500,香港,女
5131,浙江,女
6155,廣東,女
7959,浙江,女
4866,甘肅,女
7517,香港,女
11983,北京,女
7804,其它,男
5213,湖北,女
8716,北京,男
11139,安徽,女
8043,海外,女
8066,北京,女
3338,北京,女
8235,其它,女
10394,香港,女
11320,浙江,女
8885,香港,女
6742,北京,女
8280,其它,女
12376,香港,女
3088,江蘇,女
4841,其它,女
6596,上海,女
12283,上海,女
2668,湖南,女
2768,廣東,女
11175,上海,女
9194,上海,女
7470,上海,女
11681,陝西,女
2048,山西,男
7403,香港,女
3950,四川,女
8456,湖北,男
3412,福建,女
8969,河南,女
5820,上海,女
12455,天津,女
6228,河南,女
6064,廣東,女
9975,湖南,女
3881,其它,女
10686,香港,男
9464,廣東,女
5885,湖南,女
4887,湖南,女
2981,其它,男
10787,天津,女
7875,香港,女
6440,山東,女
9855,廣東,男
2562,湖南,女
3216,上海,女
5322,上海,男
2806,天津,男
7384,廣東,女
7491,山東,女
11419,上海,女
12240,其它,女
10281,貴州,女
10575,廣東,女
7819,上海,男
6926,浙江,女
10184,香港,女
4651,香港,女
12635,上海,女
8239,香港,女
5005,廣東,男
6589,其它,女
12522,其它,女
10065,香港,男
11706,廣東,男
6494,北京,女
11271,香港,女
12566,江蘇,女
6597,北京,女
12707,浙江,女
4681,其它,男
3369,北京,女
12204,北京,女
4038,河南,女
2527,上海,女
3811,江蘇,女
12677,湖北,女
12127,浙江,女
3094,浙江,女
11985,江蘇,女
5868,廣東,女
5966,湖南,男
4277,天津,女
8381,雲南,女
10125,江蘇,女
12716,北京,女
4166,北京,男
9842,陝西,女
3586,江蘇,男
12010,上海,女
9685,安徽,女
4279,北京,女
7477,吉林,男
10012,其它,女
2547,廣西,女
2232,浙江,女
3818,湖北,女
5451,遼寧,男
2472,河北,女
7748,澳門,男
11567,江蘇,女
5535,河南,女
7511,遼寧,女
2935,福建,女
7295,廣東,女
10557,福建,女
2945,臺灣,女
8489,廣東,女
3945,臺灣,男
8908,香港,女
5739,上海,女
9229,上海,女
11840,河南,女
11973,北京,女
11687,廣東,女
8993,上海,女
11522,其它,女
5264,福建,女
7314,廣東,女
9224,臺灣,女
8396,遼寧,女
2465,江蘇,男
1874,上海,女
12525,北京,女
9405,河北,女
6103,上海,女
6834,上海,女
12066,海外,男
8474,上海,女
5737,北京,男
6276,福建,女
6593,廣東,女
5106,重慶,女
6122,北京,女
6448,香港,女
9744,北京,男
11309,北京,女
9835,北京,女
9780,海外,男
9944,山東,女
2901,北京,男
11726,上海,女
11473,江蘇,女
6025,廣東,女
6948,香港,女
9127,福建,女
5293,廣東,女
11650,廣東,女
9870,浙江,男
4290,浙江,女
9331,湖南,女
9437,安徽,男
9951,湖北,女
12234,其它,女
6113,香港,女
9889,上海,女
9157,上海,女
12592,北京,男
7296,重慶,男
6558,其它,男
12002,上海,男
11286,福建,女
12440,陝西,女
6806,江蘇,女
3577,山東,女
7080,上海,女
11705,廣東,女
11354,江蘇,女
11863,重慶,女
4586,山西,男
7269,江蘇,女
5757,上海,女
9013,其它,女
9474,海外,女
3595,上海,女
10332,河南,女
11081,福建,男
2496,陝西,女
7924,遼寧,男
4777,廣東,男
3745,河北,女
5534,河北,女
11057,陝西,男
8576,香港,男
6525,北京,女
3514,北京,男
12763,山東,女
11718,香港,男
12001,香港,女
11418,山東,男
8951,海外,女
11746,上海,女
7589,北京,女
4425,陝西,女
10417,浙江,女
3025,上海,女
9392,浙江,女
12599,臺灣,男
5091,北京,男
7109,遼寧,女
6334,北京,女
11752,北京,女
7686,河南,女
10798,陝西,女
9312,四川,女
2704,臺灣,女
2294,北京,女
9581,廣東,男
8781,江蘇,女
1859,福建,女
7496,廣東,女
6180,北京,男
11743,山東,女
2575,上海,女
10003,北京,女
3890,重慶,女
7777,湖北,男
11616,雲南,女
12399,四川,女
6329,江蘇,男
1864,北京,女
9309,上海,男
8615,上海,女
7162,江蘇,女
9864,內蒙古,女
3835,江蘇,女
12153,江蘇,女
6789,四川,女
3057,北京,女
2228,其它,男
8047,廣東,女
6770,北京,男
8791,臺灣,女
8455,北京,男
2907,廣東,女
3197,臺灣,女
4564,上海,女
5706,江蘇,男
6429,安徽,男
8828,上海,女
9489,廣東,女
7647,天津,女
5666,北京,女
6791,安徽,女
4698,山東,女
11164,浙江,女
8529,陝西,女
10462,其它,女
5373,香港,女
7516,湖北,女
2545,湖南,女
5817,北京,女
4669,廣東,女
10558,上海,女
5605,北京,女
7810,天津,女
8096,安徽,男
11666,雲南,女
11954,河北,男
6679,河北,女
11425,雲南,女
8788,山東,女
6387,北京,女
1971,山東,女
1760,北京,女
4807,上海,女
4500,江西,女
8723,天津,女
9783,重慶,女
6201,江蘇,女
2751,山東,女
9137,北京,女
10504,廣東,女
8416,廣東,男
2321,安徽,女
2439,廣東,女
5458,其它,女
12026,北京,男
4333,浙江,女
2928,廣東,女
11245,其它,女
4343,吉林,女
7297,北京,女
10086,湖南,男
11146,其它,女
3880,臺灣,女
7841,臺灣,男
8317,廣東,女
8110,北京,男
5352,北京,女
11311,其它,男
10735,四川,女
11476,廣東,女
3666,江蘇,女
7950,山東,女
4703,北京,女
4170,上海,女
6666,河南,女
4471,香港,女
10809,福建,女
11241,上海,女
1872,臺灣,女
7912,湖北,女
10968,海外,女
5339,雲南,女
12088,北京,女
11495,上海,女
7161,臺灣,女
6058,香港,女
8462,江蘇,女
3653,重慶,男
4972,廣東,男
11101,廣西,女
11851,北京,女
1871,其它,女
4712,其它,男
6003,北京,男
4411,北京,女
4195,上海,女
8072,其它,女
9741,廣東,女
7436,江蘇,女
8185,廣東,男
3957,北京,女
5346,北京,女
3304,遼寧,女
3146,香港,女
4588,上海,女
8124,臺灣,男
6303,江蘇,男
11351,山東,女
4652,遼寧,女
3307,海外,女
2651,浙江,男
4620,福建,女
2396,其它,女
3132,江蘇,女
5497,廣東,女
2583,其它,女
4269,浙江,女
2279,上海,女
4745,北京,女
2500,吉林,女
10920,重慶,女
4757,廣東,女
2421,廣東,女
5546,其它,女
11326,吉林,女
7817,四川,女
7691,黑龍江,女
10912,山東,女
2292,浙江,女
3126,新疆,女
10141,香港,女
7158,浙江,女
3902,廣東,男
11464,福建,女
9361,廣西,女
3337,臺灣,女
7261,北京,女
5410,遼寧,女
9698,香港,女
8014,北京,男
2950,湖北,女
12077,浙江,女
12061,上海,女
7790,其它,女
9462,北京,男
9087,浙江,女
11434,廣東,女
8109,香港,男
10876,海南,女
10916,浙江,女
6397,北京,男
9999,江蘇,女
11448,四川,女
4049,河南,女
2104,甘肅,女
4934,廣東,女
11647,廣東,女
10143,廣東,女
11229,北京,女
8222,臺灣,女
2748,黑龍江,女
5931,湖南,女
3405,江西,女
6665,北京,男
3371,河南,女
8312,其它,女
3345,寧夏,女
10657,上海,女
9125,臺灣,女
7288,上海,女
5489,上海,女
9171,北京,男
10035,上海,男
7444,四川,女
3056,山東,男
1779,北京,男
7801,北京,女
5114,江蘇,女
12597,北京,女
2464,上海,女
3937,江蘇,女
11502,北京,女
4057,內蒙古,女
3672,北京,女
8797,陝西,女
10906,海外,女
6512,上海,女
11767,北京,女
11289,四川,女
11324,臺灣,女
12214,廣東,女
12615,上海,女
11382,上海,女
3511,山東,女
9935,其它,女
11359,江西,女
2923,湖南,女
10352,安徽,女
6321,湖北,女
9789,海外,女
2734,山西,女
6662,福建,女
1995,其它,女
5923,湖北,女
4919,河南,女
5313,湖南,女
4659,廣東,女
12033,江蘇,男
10365,天津,女
3926,陝西,女
9070,湖南,男
5054,湖南,女
10948,河南,女
10361,廣東,女
11443,廣東,女
7213,江蘇,女
6557,安徽,女
7359,其它,女
2732,上海,男
6810,其它,女
8307,四川,男
12008,山東,男
3975,其它,女
3966,廣東,女
3964,北京,女
3084,天津,女
8916,甘肅,女
6294,上海,男
10459,北京,女
8772,上海,男
1827,福建,女
8875,其它,女
5785,廣西,女
9928,廣東,女
10111,黑龍江,男
8006,海外,女
8750,上海,女
11921,北京,女
12727,北京,女
1771,廣東,女
12453,江蘇,女
11525,河北,女
10191,北京,女
3053,江蘇,女
2280,其它,女
12173,臺灣,男
1776,福建,女
11507,浙江,女
6756,北京,女
12672,北京,男
5736,重慶,女
8084,上海,女
4246,澳門,女
9763,北京,女
11644,北京,女
5281,安徽,女
7074,海外,女
11845,安徽,女
6150,遼寧,女
11946,遼寧,男
12644,山東,女
3587,內蒙古,女
5437,江西,女
2982,江蘇,女
7769,天津,女
2098,北京,女
2102,北京,女
2974,臺灣,男
12576,河南,女
3516,山東,女
7653,四川,女
5595,北京,女
11285,四川,女
2934,北京,女
11472,北京,女
3294,河北,女
4100,海外,女
4554,四川,女
6839,重慶,女
2598,北京,女
4592,臺灣,女
11410,廣西,男
7310,廣東,女
7021,河南,女
4795,遼寧,女
6746,上海,女
1974,浙江,女
6182,廣東,女
7452,海外,女
12410,其它,女
8269,上海,女
2322,天津,女
4962,福建,女
10058,北京,男
8660,山東,女
9282,北京,女
9439,廣東,女
5863,山東,男
2306,江蘇,男
4743,北京,女
2270,四川,女
3184,江蘇,女
3850,天津,女
12225,江蘇,女
12198,北京,男
10953,廣東,女
4061,江蘇,女
12152,香港,女
5937,海外,男
7301,北京,男
6183,山西,女
4860,湖南,女
8032,北京,女
2498,其它,男
9969,海外,女
9671,廣東,女
1816,廣東,女
7845,北京,男
8323,北京,女
2404,甘肅,女
10431,香港,男
5364,天津,女
2299,廣西,女
3908,四川,女
2869,其它,男
4058,其它,女
9869,江蘇,女
11210,海外,女
11738,甘肅,男
9533,臺灣,男
7570,四川,女
6437,浙江,男
4357,雲南,女
8684,安徽,女
8223,福建,女
10697,上海,女
6221,北京,女
3635,吉林,女
10300,上海,女
2014,河南,女
3000,北京,女
10763,四川,女
4103,湖北,女
7338,陝西,男
4739,上海,女
8577,遼寧,女
8103,臺灣,女
9957,江蘇,女
11371,上海,女
6478,廣西,女
6138,臺灣,女
7551,廣西,女
8484,吉林,女
4740,遼寧,女
2872,臺灣,男
11404,上海,女
4076,福建,女
5045,福建,女
3291,廣東,女
5174,福建,女
5083,浙江,女
5878,江蘇,女
1815,北京,男
10013,上海,男
12812,上海,女
12100,海外,女
8677,臺灣,男
2167,安徽,女
4861,廣東,女
5553,浙江,女
12744,廣東,女
5334,北京,男
