holder_id,target_id,label
6487,672,0
6488,1445,1
6488,181,1
6488,850,0
6488,1287,0
6489,1445,1
6489,1492,0
6490,66,1
6490,679,0
6491,1126,1
6491,1526,0
6492,1116,1
6492,1424,1
6492,283,1
6492,359,1
6492,245,1
6492,775,0
6492,62,0
6492,987,0
6492,902,0
6492,463,0
6493,295,1
6493,85,1
6493,62,1
6493,799,1
6493,1714,1
6493,171,1
6493,835,1
6493,332,1
6493,1163,0
6493,593,0
6493,898,0
6493,287,0
6493,642,0
6493,615,0
6493,571,0
6493,1529,0
6494,1214,1
6494,1525,1
6494,739,1
6494,1127,1
6494,343,1
6494,575,1
6494,1003,0
6494,1670,0
6494,190,0
6494,792,0
6494,828,0
6494,1001,0
6495,17,1
6495,669,1
6495,1195,1
6495,1160,1
6495,1606,0
6495,1097,0
6495,1387,0
6495,1615,0
6496,27,1
6496,803,0
6497,76,1
6497,931,1
6497,525,1
6497,969,0
6497,538,0
6497,695,0
6498,47,1
6498,54,1
6498,5,1
6498,1714,1
6498,478,1
6498,16,1
6498,561,1
6498,752,1
6498,1505,1
6498,1486,0
6498,801,0
6498,579,0
6498,757,0
6498,680,0
6498,139,0
6498,1288,0
6498,1191,0
6498,1,0
6499,76,1
6499,519,0
6500,976,1
6500,733,0
6501,354,1
6501,114,1
6501,1153,0
6501,612,0
6502,884,1
6502,10,0
6503,25,1
6503,168,1
6503,862,1
6503,1230,1
6503,180,1
6503,910,0
6503,1354,0
6503,704,0
6503,604,0
6503,1470,0
6504,1083,1
6504,343,1
6504,1385,1
6504,934,1
6504,660,1
6504,50,1
6504,151,1
6504,118,1
6504,668,0
6504,941,0
6504,792,0
6504,613,0
6504,1566,0
6504,557,0
6504,846,0
6504,289,0
6505,669,1
6505,217,0
6506,5,1
6506,616,1
6506,412,1
6506,63,1
6506,731,1
6506,150,1
6506,884,1
6506,1083,1
6506,6,1
6506,1512,0
6506,238,0
6506,1089,0
6506,1060,0
6506,1550,0
6506,316,0
6506,676,0
6506,852,0
6506,1321,0
6507,354,1
6507,100,1
6507,433,1
6507,670,1
6507,760,1
6507,858,1
6507,14,1
6507,1424,1
6507,139,0
6507,999,0
6507,1280,0
6507,701,0
6507,885,0
6507,1628,0
6507,523,0
6507,56,0
6508,4,1
6508,89,1
6508,11,1
6508,474,1
6508,139,1
6508,280,1
6508,227,1
6508,116,1
6508,235,1
6508,434,1
6508,252,1
6508,152,1
6508,735,0
6508,857,0
6508,1004,0
6508,781,0
6508,1626,0
6508,1417,0
6508,1037,0
6508,719,0
6508,1405,0
6508,1063,0
6508,1337,0
6508,532,0
6509,1352,1
6509,1470,1
6509,179,1
6509,62,1
6509,1387,1
6509,1111,0
6509,901,0
6509,206,0
6509,1615,0
6509,1263,0
6510,313,1
6510,1176,0
6511,6,1
6511,83,1
6511,1396,0
6511,897,0
6512,104,1
6512,122,1
6512,968,0
6512,1071,0
6513,1445,1
6513,545,1
6513,8,1
6513,656,0
6513,965,0
6513,969,0
6514,162,1
6514,3,1
6514,1216,0
6514,1695,0
6515,1000,1
6515,28,1
6515,35,1
6515,1099,1
6515,251,1
6515,162,1
6515,191,1
6515,826,1
6515,11,1
6515,1706,1
6515,69,1
6515,466,1
6515,27,1
6515,1664,0
6515,366,0
6515,1375,0
6515,621,0
6515,533,0
6515,202,0
6515,1718,0
6515,176,0
6515,1139,0
6515,746,0
6515,1522,0
6515,1437,0
6515,942,0
6516,801,1
6516,252,1
6516,17,1
6516,605,0
6516,269,0
6516,585,0
6517,92,1
6517,1529,1
6517,77,0
6517,673,0
6518,15,1
6518,116,1
6518,427,1
6518,1457,1
6518,341,1
6518,474,0
6518,274,0
6518,1074,0
6518,106,0
6518,1156,0
6519,17,1
6519,1108,1
6519,169,0
6519,203,0
6520,251,1
6520,215,1
6520,693,1
6520,421,0
6520,119,0
6520,902,0
6521,59,1
6521,25,1
6521,94,1
6521,398,1
6521,670,1
6521,13,1
6521,1016,0
6521,1222,0
6521,1574,0
6521,651,0
6521,26,0
6521,1385,0
6522,4,1
6522,1009,1
6522,1395,0
6522,149,0
6523,364,1
6523,53,1
6523,669,1
6523,1716,0
6523,1157,0
6523,545,0
6524,92,1
6524,14,1
6524,1104,1
6524,248,1
6524,1670,1
6524,893,0
6524,1040,0
6524,1153,0
6524,929,0
6524,927,0
6525,76,1
6525,89,0
6526,547,1
6526,1460,1
6526,17,1
6526,1672,0
6526,316,0
6526,500,0
6527,525,1
6527,739,1
6527,85,1
6527,480,0
6527,419,0
6527,1560,0
6528,418,1
6528,172,1
6528,613,0
6528,147,0
6529,1412,1
6529,1703,0
6530,768,1
6530,53,1
6530,295,1
6530,236,1
6530,1343,1
6530,1364,1
6530,396,1
6530,62,1
6530,567,1
6530,1717,1
6530,537,1
6530,1687,1
6530,1074,1
6530,1127,1
6530,684,1
6530,525,1
6530,389,1
6530,921,1
6530,457,1
6530,1181,0
6530,219,0
6530,847,0
6530,1525,0
6530,1283,0
6530,1154,0
6530,969,0
6530,372,0
6530,298,0
6530,1572,0
6530,907,0
6530,1041,0
6530,68,0
6530,1423,0
6530,284,0
6530,1368,0
6530,398,0
6530,1329,0
6530,910,0
6531,104,1
6531,1259,0
6532,260,1
6532,186,1
6532,1721,0
6532,510,0
6533,1445,1
6533,378,1
6533,511,1
6533,539,0
6533,90,0
6533,216,0
6534,6,1
6534,1223,0
6535,1721,1
6535,724,1
6535,24,1
6535,362,1
6535,81,1
6535,139,1
6535,245,1
6535,961,0
6535,900,0
6535,1623,0
6535,1553,0
6535,83,0
6535,452,0
6535,820,0
6536,1127,1
6536,1465,1
6536,1525,1
6536,994,1
6536,930,0
6536,394,0
6536,160,0
6536,1339,0
6537,989,1
6537,526,1
6537,788,1
6537,753,1
6537,93,1
6537,143,1
6537,1553,0
6537,1034,0
6537,115,0
6537,920,0
6537,1294,0
6537,1640,0
6538,618,1
6538,1438,1
6538,865,1
6538,1075,1
6538,364,1
6538,817,0
6538,132,0
6538,1394,0
6538,576,0
6538,411,0
6539,177,1
6539,994,1
6539,931,1
6539,1127,1
6539,922,0
6539,293,0
6539,1703,0
6539,742,0
6540,6,1
6540,925,0
6541,879,1
6541,1031,1
6541,882,1
6541,671,1
6541,164,1
6541,215,1
6541,729,1
6541,739,1
6541,402,1
6541,603,1
6541,652,1
6541,258,1
6541,1681,0
6541,939,0
6541,297,0
6541,1714,0
6541,820,0
6541,698,0
6541,1707,0
6541,296,0
6541,1561,0
6541,1012,0
6541,27,0
6541,1229,0
6542,3,1
6542,832,0
6543,1385,1
6543,151,1
6543,5,1
6543,14,1
6543,54,1
6543,1710,1
6543,1217,1
6543,146,1
6543,118,1
6543,27,1
6543,341,1
6543,35,1
6543,17,1
6543,1015,1
6543,60,1
6543,461,1
6543,62,1
6543,1036,1
6543,179,1
6543,572,1
6543,776,0
6543,1592,0
6543,1408,0
6543,330,0
6543,1294,0
6543,1449,0
6543,310,0
6543,1373,0
6543,462,0
6543,1651,0
6543,239,0
6543,365,0
6543,1569,0
6543,1715,0
6543,783,0
6543,212,0
6543,1628,0
6543,1287,0
6543,869,0
6543,443,0
6544,364,1
6544,91,1
6544,988,0
6544,1225,0
6545,879,1
6545,997,1
6545,69,0
6545,472,0
6546,235,1
6546,142,1
6546,1368,0
6546,1531,0
6547,36,1
6547,260,1
6547,134,1
6547,1200,1
6547,105,1
6547,207,1
6547,538,1
6547,20,1
6547,58,1
6547,88,1
6547,26,1
6547,247,1
6547,13,1
6547,161,1
6547,191,1
6547,3,1
6547,206,1
6547,477,0
6547,1692,0
6547,1450,0
6547,668,0
6547,1127,0
6547,1531,0
6547,1665,0
6547,1407,0
6547,929,0
6547,745,0
6547,453,0
6547,779,0
6547,48,0
6547,1428,0
6547,1645,0
6547,1009,0
6547,1654,0
6548,668,1
6548,752,1
6548,1014,1
6548,13,1
6548,124,1
6548,494,1
6548,413,0
6548,1522,0
6548,1086,0
6548,678,0
6548,792,0
6548,376,0
6549,35,1
6549,487,0
6550,1644,1
6550,379,0
6551,1492,1
6551,1295,1
6551,84,1
6551,64,1
6551,166,0
6551,1272,0
6551,1116,0
6551,1027,0
6552,739,1
6552,1327,1
6552,300,1
6552,865,1
6552,1610,0
6552,383,0
6552,1695,0
6552,507,0
6553,561,1
6553,970,0
6554,1424,1
6554,208,0
6555,76,1
6555,1722,0
6556,1435,1
6556,733,0
6557,5,1
6557,439,1
6557,347,0
6557,932,0
6558,37,1
6558,438,1
6558,346,1
6558,5,1
6558,659,0
6558,677,0
6558,883,0
6558,580,0
6559,116,1
6559,14,1
6559,525,1
6559,857,1
6559,341,1
6559,1209,0
6559,1706,0
6559,710,0
6559,1134,0
6559,1226,0
6560,177,1
6560,571,0
6561,36,1
6561,126,1
6561,60,1
6561,20,1
6561,58,1
6561,206,1
6561,26,1
6561,260,1
6561,136,1
6561,3,1
6561,207,1
6561,538,1
6561,926,1
6561,1200,1
6561,88,1
6561,24,1
6561,134,1
6561,147,1
6561,329,0
6561,1675,0
6561,133,0
6561,40,0
6561,1468,0
6561,173,0
6561,1012,0
6561,1084,0
6561,653,0
6561,1090,0
6561,701,0
6561,847,0
6561,387,0
6561,413,0
6561,1070,0
6561,540,0
6561,1637,0
6561,1204,0
6562,994,1
6562,460,0
6563,22,1
6563,696,1
6563,1563,1
6563,1041,0
6563,1688,0
6563,416,0
6564,76,1
6564,668,1
6564,687,0
6564,1712,0
6565,258,1
6565,1116,1
6565,162,1
6565,1426,1
6565,766,0
6565,1257,0
6565,27,0
6565,1202,0
6566,1126,1
6566,724,1
6566,733,1
6566,402,1
6566,529,0
6566,318,0
6566,260,0
6566,476,0
6567,6,1
6567,1337,1
6567,11,1
6567,450,0
6567,285,0
6567,1686,0
6568,449,1
6568,855,1
6568,1714,1
6568,144,0
6568,859,0
6568,657,0
6569,1203,1
6569,484,0
6570,905,1
6570,4,1
6570,30,1
6570,25,1
6570,11,1
6570,149,1
6570,88,1
6570,66,1
6570,1218,0
6570,1605,0
6570,456,0
6570,1179,0
6570,798,0
6570,579,0
6570,726,0
6570,255,0
6571,921,1
6571,1563,1
6571,388,1
6571,1406,0
6571,496,0
6571,762,0
6572,27,1
6572,537,0
6573,1393,1
6573,454,1
6573,79,1
6573,303,1
6573,147,1
6573,1014,1
6573,1144,1
6573,551,1
6573,4,1
6573,6,1
6573,119,1
6573,579,1
6573,983,1
6573,5,1
6573,37,1
6573,8,1
6573,127,1
6573,1547,0
6573,1693,0
6573,378,0
6573,910,0
6573,403,0
6573,1509,0
6573,1691,0
6573,1225,0
6573,1301,0
6573,556,0
6573,1547,0
6573,319,0
6573,1169,0
6573,265,0
6573,1405,0
6573,484,0
6573,521,0
6574,27,1
6574,54,1
6574,1084,0
6574,1253,0
6575,115,1
6575,1625,0
6576,76,1
6576,362,1
6576,1563,1
6576,1464,0
6576,1113,0
6576,1515,0
6577,364,1
6577,792,1
6577,889,0
6577,285,0
6578,332,1
6578,115,1
6578,799,1
6578,189,1
6578,668,1
6578,1657,0
6578,145,0
6578,1697,0
6578,1250,0
6578,487,0
6579,4,1
6579,126,1
6579,338,1
6579,1356,0
6579,1157,0
6579,88,0
6580,16,1
6580,801,1
6580,282,1
6580,17,1
6580,731,1
6580,447,1
6580,551,1
6580,1037,0
6580,1567,0
6580,1318,0
6580,502,0
6580,960,0
6580,220,0
6580,838,0
6581,931,1
6581,20,1
6581,66,1
6581,121,1
6581,92,1
6581,81,1
6581,1434,0
6581,696,0
6581,1556,0
6581,854,0
6581,686,0
6581,1003,0
6582,525,1
6582,271,1
6582,1187,0
6582,988,0
6583,182,1
6583,935,0
6584,5,1
6584,85,1
6584,41,1
6584,768,1
6584,151,1
6584,62,1
6584,378,1
6584,289,0
6584,434,0
6584,1353,0
6584,122,0
6584,1627,0
6584,30,0
6584,983,0
6585,782,1
6585,976,1
6585,92,1
6585,739,1
6585,500,0
6585,1072,0
6585,1583,0
6585,1490,0
6586,660,1
6586,116,1
6586,461,1
6586,340,1
6586,115,1
6586,343,1
6586,1414,0
6586,249,0
6586,95,0
6586,13,0
6586,1115,0
6586,741,0
6587,100,1
6587,1364,1
6587,174,1
6587,631,0
6587,347,0
6587,192,0
6588,1445,1
6588,181,1
6588,1114,0
6588,659,0
6589,996,1
6589,1575,1
6589,27,1
6589,1277,1
6589,373,0
6589,600,0
6589,751,0
6589,314,0
6590,445,1
6590,273,1
6590,364,1
6590,116,1
6590,66,1
6590,254,1
6590,673,1
6590,38,1
6590,1071,1
6590,362,1
6590,96,1
6590,428,1
6590,168,1
6590,1090,1
6590,640,1
6590,76,1
6590,1549,1
6590,174,1
6590,1633,1
6590,1116,1
6590,59,1
6590,1682,0
6590,281,0
6590,1130,0
6590,1387,0
6590,265,0
6590,1483,0
6590,1357,0
6590,1247,0
6590,1290,0
6590,1469,0
6590,538,0
6590,199,0
6590,963,0
6590,1308,0
6590,704,0
6590,1710,0
6590,894,0
6590,687,0
6590,1062,0
6590,1722,0
6590,1422,0
6591,66,1
6591,364,0
6592,62,1
6592,142,1
6592,54,1
6592,869,1
6592,684,1
6592,739,1
6592,41,1
6592,56,0
6592,873,0
6592,538,0
6592,1533,0
6592,1341,0
6592,1667,0
6592,887,0
6593,6,1
6593,1075,1
6593,986,0
6593,365,0
6594,92,1
6594,1162,0
6595,348,1
6595,82,1
6595,112,1
6595,1485,1
6595,173,1
6595,1567,1
6595,13,1
6595,558,1
6595,5,1
6595,65,1
6595,780,1
6595,1272,1
6595,648,1
6595,1222,1
6595,954,1
6595,126,1
6595,206,0
6595,496,0
6595,455,0
6595,974,0
6595,521,0
6595,1554,0
6595,803,0
6595,796,0
6595,208,0
6595,108,0
6595,1566,0
6595,621,0
6595,129,0
6595,1574,0
6595,521,0
6595,1551,0
6596,525,1
6596,40,1
6596,799,1
6596,1485,1
6596,1506,0
6596,443,0
6596,598,0
6596,428,0
6597,304,1
6597,3,1
6597,251,0
6597,856,0
6598,35,1
6598,17,1
6598,54,1
6598,799,1
6598,41,1
6598,66,1
6598,986,0
6598,686,0
6598,552,0
6598,487,0
6598,763,0
6598,104,0
6599,171,1
6599,940,1
6599,369,1
6599,1065,0
6599,426,0
6599,842,0
6600,66,1
6600,145,1
6600,437,1
6600,1714,1
6600,865,1
6600,913,1
6600,366,0
6600,360,0
6600,461,0
6600,64,0
6600,609,0
6600,1280,0
6601,88,1
6601,1142,1
6601,435,1
6601,1125,1
6601,197,1
6601,971,1
6601,105,1
6601,519,1
6601,988,1
6601,976,0
6601,631,0
6601,481,0
6601,907,0
6601,1413,0
6601,1433,0
6601,1077,0
6601,73,0
6601,161,0
6602,865,1
6602,983,1
6602,28,1
6602,1587,1
6602,679,1
6602,5,1
6602,1217,1
6602,1,0
6602,647,0
6602,1385,0
6602,1704,0
6602,407,0
6602,1247,0
6602,223,0
6603,364,1
6603,146,1
6603,64,0
6603,33,0
6604,223,1
6604,489,1
6604,1225,1
6604,898,1
6604,1560,0
6604,991,0
6604,1474,0
6604,258,0
6605,1643,1
6605,1631,0
6606,350,1
6606,113,1
6606,1120,0
6606,1259,0
6607,16,1
6607,78,1
6607,88,1
6607,8,1
6607,868,0
6607,1667,0
6607,706,0
6607,1278,0
6608,739,1
6608,116,1
6608,93,1
6608,6,1
6608,857,1
6608,1337,1
6608,340,1
6608,142,1
6608,1016,0
6608,17,0
6608,1645,0
6608,459,0
6608,1594,0
6608,1626,0
6608,735,0
6608,741,0
6609,6,1
6609,1635,1
6609,648,1
6609,1004,0
6609,952,0
6609,1517,0
6610,76,1
6610,536,0
6611,116,1
6611,1345,0
6612,457,1
6612,525,1
6612,1257,1
6612,1124,1
6612,760,0
6612,987,0
6612,361,0
6612,1501,0
6613,49,1
6613,756,1
6613,402,1
6613,1709,1
6613,150,1
6613,1706,1
6613,8,1
6613,854,1
6613,1279,1
6613,275,1
6613,174,1
6613,1365,1
6613,744,1
6613,1040,1
6613,1480,1
6613,622,0
6613,599,0
6613,949,0
6613,570,0
6613,1693,0
6613,672,0
6613,95,0
6613,680,0
6613,861,0
6613,605,0
6613,1227,0
6613,1077,0
6613,1399,0
6613,1428,0
6613,1608,0
6614,1445,1
6614,1126,1
6614,13,1
6614,670,1
6614,1077,0
6614,1555,0
6614,850,0
6614,400,0
6615,54,1
6615,27,1
6615,449,1
6615,1179,0
6615,1478,0
6615,448,0
6616,164,1
6616,1478,1
6616,879,1
6616,1514,1
6616,731,1
6616,93,1
6616,923,1
6616,412,1
6616,298,1
6616,58,1
6616,1239,1
6616,12,1
6616,857,1
6616,11,1
6616,709,1
6616,936,1
6616,81,1
6616,544,1
6616,205,1
6616,758,1
6616,669,1
6616,136,1
6616,513,1
6616,753,1
6616,1465,0
6616,630,0
6616,1010,0
6616,297,0
6616,1035,0
6616,279,0
6616,1280,0
6616,991,0
6616,1664,0
6616,525,0
6616,639,0
6616,1721,0
6616,811,0
6616,713,0
6616,1132,0
6616,819,0
6616,1409,0
6616,1075,0
6616,1047,0
6616,1156,0
6616,1685,0
6616,558,0
6616,1138,0
6616,1143,0
6617,1445,1
6617,62,1
6617,1058,0
6617,1448,0
6618,320,1
6618,76,1
6618,232,1
6618,255,1
6618,66,1
6618,1440,1
6618,1200,1
6618,50,1
6618,878,1
6618,203,1
6618,6,1
6618,158,1
6618,102,1
6618,316,1
6618,977,0
6618,947,0
6618,612,0
6618,1360,0
6618,830,0
6618,397,0
6618,1452,0
6618,979,0
6618,1014,0
6618,388,0
6618,1151,0
6618,774,0
6618,352,0
6618,1074,0
6619,1445,1
6619,181,1
6619,913,0
6619,855,0
6620,7,1
6620,489,1
6620,1170,1
6620,1229,0
6620,1362,0
6620,904,0
6621,698,1
6621,63,1
6621,1023,0
6621,1165,0
6622,248,1
6622,521,0
6623,158,1
6623,76,1
6623,362,1
6623,619,1
6623,371,1
6623,65,1
6623,81,1
6623,68,1
6623,146,1
6623,1478,1
6623,1098,0
6623,1677,0
6623,389,0
6623,1473,0
6623,775,0
6623,216,0
6623,603,0
6623,1521,0
6623,1052,0
6623,985,0
6624,6,1
6624,714,0
6625,76,1
6625,839,0
6626,364,1
6626,1497,1
6626,684,1
6626,1222,1
6626,342,1
6626,1534,1
6626,396,1
6626,115,1
6626,1460,1
6626,1079,1
6626,201,0
6626,1406,0
6626,1579,0
6626,1415,0
6626,103,0
6626,1160,0
6626,1489,0
6626,443,0
6626,611,0
6626,568,0
6627,1385,1
6627,1580,0
6628,572,1
6628,684,1
6628,869,1
6628,60,1
6628,12,1
6628,151,1
6628,146,1
6628,1228,0
6628,1640,0
6628,1311,0
6628,610,0
6628,337,0
6628,897,0
6628,871,0
6629,268,1
6629,439,1
6629,1040,1
6629,1350,1
6629,40,0
6629,949,0
6629,823,0
6629,1089,0
6630,878,1
6630,946,1
6630,479,1
6630,364,1
6630,89,1
6630,297,0
6630,1247,0
6630,1317,0
6630,333,0
6630,780,0
6631,525,1
6631,447,0
6632,1618,1
6632,146,1
6632,120,0
6632,1146,0
6633,464,1
6633,869,1
6633,684,1
6633,285,0
6633,790,0
6633,549,0
6634,1116,1
6634,354,1
6634,1170,1
6634,35,0
6634,540,0
6634,616,0
6635,6,1
6635,1203,0
6636,1116,1
6636,1092,0
6637,35,1
6637,799,1
6637,200,0
6637,1076,0
6638,561,1
6638,349,1
6638,144,1
6638,238,1
6638,1230,0
6638,851,0
6638,363,0
6638,1396,0
6639,1126,1
6639,68,1
6639,1069,0
6639,1415,0
6640,78,1
6640,384,1
6640,106,1
6640,482,1
6640,878,0
6640,364,0
6640,157,0
6640,1168,0
6641,705,1
6641,412,1
6641,1339,0
6641,267,0
6642,698,1
6642,1156,0
6643,724,1
6643,81,1
6643,669,1
6643,686,0
6643,1404,0
6643,1234,0
6644,191,1
6644,1061,1
6644,7,1
6644,187,1
6644,1156,0
6644,1301,0
6644,686,0
6644,1690,0
6645,1337,1
6645,409,1
6645,161,1
6645,14,1
6645,1014,1
6645,195,1
6645,834,1
6645,214,0
6645,389,0
6645,1464,0
6645,1655,0
6645,1345,0
6645,816,0
6645,791,0
6646,25,1
6646,50,1
6646,973,0
6646,489,0
6647,76,1
6647,31,0
6648,487,1
6648,35,1
6648,14,1
6648,1563,1
6648,689,0
6648,207,0
6648,1450,0
6648,1560,0
6649,878,1
6649,316,1
6649,1415,0
6649,1406,0
6650,305,1
6650,343,1
6650,1525,1
6650,115,1
6650,62,1
6650,1579,1
6650,220,1
6650,1074,1
6650,940,1
6650,931,1
6650,845,0
6650,1561,0
6650,1483,0
6650,1687,0
6650,1092,0
6650,202,0
6650,660,0
6650,582,0
6650,724,0
6650,784,0
6651,1200,1
6651,447,1
6651,441,1
6651,197,0
6651,1591,0
6651,1367,0
6652,217,1
6652,350,0
6653,464,1
6653,566,0
6654,364,1
6654,182,0
6655,1074,1
6655,115,1
6655,676,1
6655,177,1
6655,305,1
6655,295,1
6655,45,1
6655,1265,0
6655,1651,0
6655,1015,0
6655,1612,0
6655,1163,0
6655,1263,0
6655,579,0
6656,17,1
6656,363,0
6657,1445,1
6657,62,1
6657,181,1
6657,1261,1
6657,788,1
6657,547,1
6657,369,1
6657,1429,0
6657,352,0
6657,1133,0
6657,926,0
6657,994,0
6657,235,0
6657,377,0
6658,1188,1
6658,1684,1
6658,945,0
6658,1272,0
6659,525,1
6659,1337,1
6659,869,1
6659,684,1
6659,920,0
6659,285,0
6659,1676,0
6659,501,0
6660,304,1
6660,185,0
6661,250,1
6661,978,1
6661,811,0
6661,1632,0
6662,886,1
6662,62,1
6662,655,1
6662,1248,1
6662,976,1
6662,681,0
6662,1219,0
6662,1025,0
6662,1525,0
6662,159,0
6663,386,1
6663,22,1
6663,890,1
6663,258,1
6663,30,1
6663,71,1
6663,1409,1
6663,119,1
6663,1648,1
6663,11,1
6663,216,1
6663,613,1
6663,21,1
6663,547,1
6663,320,1
6663,539,1
6663,1141,1
6663,1359,1
6663,767,1
6663,548,1
6663,778,0
6663,316,0
6663,55,0
6663,786,0
6663,810,0
6663,1718,0
6663,76,0
6663,665,0
6663,906,0
6663,747,0
6663,1444,0
6663,854,0
6663,1529,0
6663,1651,0
6663,92,0
6663,817,0
6663,1083,0
6663,1324,0
6663,937,0
6663,1605,0
6664,5,1
6664,1464,1
6664,670,1
6664,61,1
6664,1077,1
6664,125,1
6664,18,1
6664,416,1
6664,509,1
6664,6,1
6664,39,1
6664,311,0
6664,118,0
6664,1028,0
6664,1160,0
6664,377,0
6664,1318,0
6664,584,0
6664,1678,0
6664,1027,0
6664,369,0
6664,506,0
6665,216,1
6665,317,1
6665,270,1
6665,1126,1
6665,855,1
6665,39,1
6665,91,1
6665,71,1
6665,66,1
6665,993,1
6665,249,1
6665,299,1
6665,486,1
6665,184,1
6665,98,1
6665,13,1
6665,93,1
6665,205,1
6665,528,0
6665,588,0
6665,1308,0
6665,1164,0
6665,755,0
6665,1219,0
6665,1610,0
6665,1689,0
6665,209,0
6665,1718,0
6665,1163,0
6665,755,0
6665,875,0
6665,260,0
6665,927,0
6665,946,0
6665,1515,0
6665,891,0
6666,525,1
6666,212,1
6666,1687,1
6666,1618,1
6666,1635,0
6666,1596,0
6666,760,0
6666,1453,0
6667,878,1
6667,1601,1
6667,1626,0
6667,490,0
6668,869,1
6668,540,0
6669,516,1
6669,92,1
6669,1196,0
6669,1201,0
6670,116,1
6670,668,1
6670,63,0
6670,147,0
6671,386,1
6671,753,1
6671,669,1
6671,106,1
6671,1607,1
6671,5,1
6671,788,1
6671,93,1
6671,1078,0
6671,1126,0
6671,336,0
6671,1246,0
6671,328,0
6671,197,0
6671,1507,0
6671,409,0
6672,739,1
6672,364,1
6672,62,1
6672,268,1
6672,28,1
6672,45,1
6672,1630,0
6672,158,0
6672,954,0
6672,1279,0
6672,525,0
6672,1398,0
6673,1445,1
6673,972,1
6673,103,1
6673,1613,1
6673,840,0
6673,413,0
6673,863,0
6673,1193,0
6674,457,1
6674,119,1
6674,1342,1
6674,1343,1
6674,109,0
6674,1383,0
6674,815,0
6674,1167,0
6675,115,1
6675,1074,1
6675,1579,1
6675,332,1
6675,1492,0
6675,1001,0
6675,51,0
6675,1531,0
6676,15,1
6676,634,1
6676,170,1
6676,136,1
6676,1613,1
6676,1551,0
6676,162,0
6676,205,0
6676,1288,0
6676,1667,0
6677,35,1
6677,471,0
6678,801,1
6678,104,1
6678,972,1
6678,415,1
6678,1324,0
6678,611,0
6678,766,0
6678,1195,0
6679,27,1
6679,1578,1
6679,79,1
6679,124,1
6679,1428,0
6679,942,0
6679,1579,0
6679,152,0
6680,35,1
6680,454,0
6681,693,1
6681,60,1
6681,51,1
6681,192,0
6681,348,0
6681,927,0
6682,976,1
6682,833,0
6683,931,1
6683,346,0
6684,50,1
6684,1545,1
6684,1493,1
6684,172,1
6684,81,1
6684,691,0
6684,639,0
6684,803,0
6684,1205,0
6684,139,0
6685,1481,1
6685,259,1
6685,112,1
6685,1311,1
6685,564,0
6685,278,0
6685,699,0
6685,1314,0
6686,782,1
6686,1279,1
6686,878,1
6686,245,1
6686,0,0
6686,215,0
6686,234,0
6686,1358,0
6687,66,1
6687,356,0
6688,94,1
6688,1074,1
6688,115,1
6688,177,1
6688,332,1
6688,865,1
6688,1011,0
6688,1377,0
6688,575,0
6688,45,0
6688,1071,0
6688,1709,0
6689,931,1
6689,305,1
6689,304,1
6689,194,1
6689,407,1
6689,1247,0
6689,481,0
6689,486,0
6689,1350,0
6689,1618,0
6690,20,1
6690,208,1
6690,1085,1
6690,60,1
6690,7,1
6690,1531,1
6690,1014,1
6690,30,1
6690,312,0
6690,1370,0
6690,288,0
6690,1107,0
6690,824,0
6690,1158,0
6690,1231,0
6690,321,0
6691,4,1
6691,117,1
6691,642,1
6691,81,1
6691,190,1
6691,1714,1
6691,1086,0
6691,1410,0
6691,50,0
6691,0,0
6691,725,0
6691,1256,0
6692,17,1
6692,54,1
6692,41,1
6692,69,1
6692,93,1
6692,1559,1
6692,1706,0
6692,1675,0
6692,391,0
6692,823,0
6692,398,0
6692,1476,0
6693,1559,1
6693,1593,1
6693,1454,0
6693,1138,0
6694,859,1
6694,1186,1
6694,1235,0
6694,1061,0
6695,4,1
6695,86,1
6695,126,1
6695,795,1
6695,859,1
6695,1170,1
6695,90,1
6695,967,0
6695,737,0
6695,415,0
6695,272,0
6695,548,0
6695,5,0
6695,562,0
6696,92,1
6696,136,1
6696,946,1
6696,1074,1
6696,669,1
6696,81,1
6696,57,0
6696,1466,0
6696,977,0
6696,785,0
6696,1021,0
6696,564,0
6697,364,1
6697,268,1
6697,1574,0
6697,1436,0
6698,54,1
6698,45,1
6698,461,0
6698,1390,0
6699,5,1
6699,17,1
6699,560,0
6699,1493,0
6700,505,1
6700,197,1
6700,731,1
6700,298,1
6700,788,1
6700,777,1
6700,106,1
6700,989,1
6700,129,1
6700,526,1
6700,739,1
6700,619,1
6700,100,1
6700,81,1
6700,855,1
6700,397,1
6700,1082,1
6700,28,1
6700,925,1
6700,909,0
6700,222,0
6700,1244,0
6700,1141,0
6700,1488,0
6700,285,0
6700,379,0
6700,1533,0
6700,1028,0
6700,356,0
6700,228,0
6700,725,0
6700,10,0
6700,1504,0
6700,560,0
6700,689,0
6700,1059,0
6700,829,0
6700,738,0
6701,4,1
6701,227,1
6701,1180,0
6701,552,0
6702,116,1
6702,482,0
6703,21,1
6703,896,0
6704,21,1
6704,847,0
6705,1445,1
6705,973,0
6706,1126,1
6706,180,1
6706,325,0
6706,1225,0
6707,332,1
6707,305,1
6707,1600,1
6707,115,1
6707,177,1
6707,126,1
6707,7,1
6707,364,1
6707,258,1
6707,27,1
6707,214,0
6707,1293,0
6707,722,0
6707,1172,0
6707,896,0
6707,910,0
6707,13,0
6707,790,0
6707,1350,0
6707,519,0
6708,1126,1
6708,81,1
6708,765,0
6708,667,0
6709,1236,1
