holder_id,target_id,label
10541,41,1
9689,1323,1
6872,11,1
2072,41,1
11418,636,1
3592,1327,1
11158,14,1
10178,1167,1
5163,341,1
10837,62,1
5030,1040,1
7143,451,1
12400,7,1
4858,63,1
4858,119,1
3651,1409,1
11418,273,1
5804,1230,1
4313,453,-1
12401,525,1
1879,424,1
4707,116,1
3133,878,1
5585,5,1
3314,421,1
5619,865,1
5297,164,1
3347,37,1
2071,177,1
3975,1285,1
12402,66,1
2290,113,1
5622,1078,-1
11466,110,-1
7549,52,1
7052,96,1
12403,644,1
7626,203,-1
7229,55,1
5225,253,1
5225,184,1
7172,1587,1
7221,1170,1
7981,100,1
9146,47,1
9366,1074,1
8862,865,1
7160,1200,-1
2897,884,1
7216,90,1
7216,47,1
2543,1036,1
2543,733,1
7120,897,1
2851,551,1
2851,146,1
2851,140,1
12404,76,1
4978,1074,1
7559,215,1
3476,86,1
5710,115,1
2615,561,1
7628,457,1
10846,522,1
11230,340,1
8657,301,1
5956,53,1
3347,1690,1
12405,14,1
7389,855,-1
7098,50,1
6938,86,1
11603,471,1
10613,525,1
11521,36,1
5507,1536,1
2409,619,1
2242,673,1
11618,1126,1
6969,86,1
10596,1074,1
4847,740,1
4624,1014,1
5640,994,-1
4190,940,1
5196,525,1
7412,14,1
4787,376,1
2251,673,1
12406,66,1
7015,652,1
6759,252,1
3314,673,1
12041,269,1
12407,1074,1
3739,8,1
11675,629,1
10703,84,1
7283,551,1
10256,1081,1
12408,987,1
11517,400,1
5473,506,1
11001,921,1
6695,86,1
3936,1364,1
1879,1587,1
12409,6,1
10990,64,1
6044,64,1
12410,10,1
7547,1292,-1
5065,653,-1
3038,359,1
9225,189,1
5857,92,1
12411,130,1
3779,549,1
3779,47,1
11270,115,1
5516,118,-1
4499,1381,1
3536,506,1
5245,1040,1
4707,801,-1
2994,1128,1
12241,388,1
12412,89,1
9507,71,-1
12413,76,1
7689,1547,1
12414,388,1
4895,1674,1
3191,1286,1
12415,1090,1
5191,457,1
11945,1015,1
11815,570,-1
1948,236,1
12416,245,1
11189,171,1
4617,13,1
10534,966,1
5784,792,1
11922,27,1
2127,1093,1
11117,1116,-1
12417,551,1
2242,1040,1
4264,147,1
11074,931,1
5847,1576,1
12418,1281,1
1904,1066,-1
7080,799,-1
3941,1071,1
7845,231,1
7845,254,1
12183,232,1
1904,579,-1
3347,1116,1
3690,14,1
3690,146,1
3690,1245,1
3690,122,1
11181,22,-1
5597,1579,1
11074,525,1
5819,1116,1
10924,569,1
7390,972,1
5788,146,1
2974,116,1
7568,252,1
3117,882,1
11812,81,1
3694,342,1
2653,150,1
10741,86,1
11177,62,1
11177,976,1
12360,1086,1
2201,1127,1
4295,602,1
6130,136,1
11554,1116,1
10544,110,-1
6226,61,1
11810,310,1
12419,1484,1
12420,27,1
11201,407,1
6066,1461,1
7459,1225,1
12373,5,1
12373,267,1
3751,16,1
4076,50,1
4575,733,1
6956,280,1
12421,1006,1
11640,525,1
5552,50,1
2576,360,1
12422,1445,1
5321,723,1
11020,114,1
5507,11,1
5251,1285,1
2799,14,1
5964,1706,1
7316,136,1
6963,707,1
3562,921,1
11251,1077,-1
5522,884,1
10046,457,1
5159,525,1
7507,1468,1
7507,364,1
3557,739,1
3658,78,1
12423,1445,1
3046,855,-1
3302,1395,1
11368,35,1
12424,1126,1
2992,633,1
12425,115,1
11495,25,1
7678,1687,1
3416,13,1
12426,22,1
5770,25,1
11481,536,1
5502,22,1
3015,801,1
11983,139,1
7823,612,1
5005,1243,1
7564,934,1
3765,799,-1
12406,441,1
6079,1064,1
7668,14,1
7164,1023,1
7387,337,1
6113,1525,1
4891,525,-1
4466,12,1
4519,1009,1
11258,4,1
11727,1009,1
4961,579,1
4198,756,1
7290,118,1
4676,516,1
2462,17,1
12204,186,1
7697,1501,1
3241,671,1
12427,1579,1
5032,1108,-1
5032,41,-1
12428,431,1
11235,12,-1
10285,640,1
3167,259,1
3167,22,1
3167,145,1
4807,1225,1
6714,1591,1
3536,13,1
12429,1126,1
3251,41,1
5222,1395,1
12430,1126,1
6613,402,1
8383,20,1
5439,131,1
11023,27,1
7183,1083,1
5052,1222,1
11497,461,1
5084,162,-1
11314,1620,1
11639,332,1
2318,5,1
7650,332,-1
6300,423,1
4314,388,1
11246,4,1
5797,865,1
7668,62,1
11848,457,1
4530,1076,-1
10773,175,1
10751,921,1
12431,400,1
4536,1468,1
11540,50,1
3120,1009,1
4017,350,1
4267,249,1
7190,283,1
2565,49,1
4650,78,1
11824,54,1
11754,1127,1
11752,1477,1
7287,60,1
10209,1009,-1
11612,105,1
7911,124,1
7398,731,1
12432,6,1
10778,206,1
7613,92,1
12433,457,1
1933,752,1
7312,1405,1
12434,92,1
6990,1618,1
3536,300,1
5001,592,1
8817,269,1
7902,774,1
4387,976,1
4671,15,1
8978,1481,1
11152,282,1
11363,259,1
9331,464,1
5823,623,1
10243,1070,1
4214,931,-1
2099,93,1
6689,305,-1
3476,740,1
7328,657,1
6036,252,1
12435,994,1
7139,177,1
8139,931,1
5030,1395,1
7405,1395,1
12436,81,1
11209,203,-1
5918,177,1
3311,1253,1
7172,13,1
5990,13,1
7178,479,1
3778,245,1
1879,1155,1
12437,66,1
12438,35,1
2476,60,1
6203,1685,1
12439,388,1
9391,71,1
11368,788,1
11393,301,1
6885,579,1
6885,1009,1
6663,258,1
11383,1075,1
2840,32,1
6023,629,1
12440,4,1
12441,525,1
11481,1213,-1
1879,105,1
5605,865,-1
3544,175,1
11321,225,1
4986,1287,1
2730,934,1
6923,354,1
12442,1721,1
6778,93,1
11652,1039,1
4981,139,1
6303,105,-1
7217,1170,1
12443,11,1
4552,940,1
11300,4,1
12444,35,1
5453,136,-1
11230,15,1
7417,27,1
4627,457,1
3536,215,1
5639,369,1
12445,45,1
11833,1409,1
11703,343,1
12446,78,1
5245,166,-1
11939,71,1
6651,441,-1
11048,104,1
11594,470,1
11460,54,1
7371,733,1
10824,16,1
10646,43,1
12447,348,1
2238,5,1
11181,304,-1
11917,50,1
5513,618,1
12448,1258,1
12449,1337,1
6071,994,1
2122,835,1
12450,53,1
12451,299,1
2579,91,1
5201,1579,-1
4775,865,1
11401,509,1
6684,1545,1
11776,58,1
5222,10,1
12452,1090,1
10643,246,1
10643,548,1
11795,1483,1
2625,801,1
2817,1295,1
10308,686,1
4799,855,-1
3347,730,1
5617,340,1
10080,354,1
5180,1248,1
12113,17,1
1827,739,1
11637,245,1
6864,1068,1
12405,589,1
10480,714,1
11660,1435,1
4676,14,1
10990,105,1
7680,340,1
12426,464,1
7761,1,1
2913,1390,1
12453,642,1
7282,237,-1
6134,724,1
3338,81,1
8805,594,1
12454,92,1
9732,931,1
3443,739,1
2443,5,1
8932,177,-1
3389,146,1
2492,1048,1
3798,258,-1
6358,283,-1
2536,60,1
3244,551,1
4966,76,1
10736,1354,-1
4999,847,1
12455,343,1
2007,234,1
12456,572,1
12457,1224,1
2924,22,1
12064,1129,1
6454,525,1
11664,14,1
3950,916,1
4457,147,1
3665,14,-1
7524,37,1
5163,136,1
11915,136,1
12458,1116,1
6950,1245,1
4799,994,-1
4687,115,1
11517,716,1
10337,328,1
6826,30,1
12447,1043,1
12459,1443,1
7554,386,1
6843,60,1
11436,60,1
6561,60,1
1990,332,1
4494,173,1
7597,364,1
7565,1144,1
4376,34,1
4376,251,1
4376,215,1
5683,547,1
4536,740,1
12460,1435,1
3480,266,1
2877,310,-1
6853,85,1
12461,801,1
7404,17,1
11639,115,1
3949,372,1
2016,30,1
3050,439,1
3262,127,1
11047,28,1
8139,731,1
5079,339,1
10830,1090,1
9098,407,-1
11436,88,1
12462,171,1
5172,364,1
2551,206,1
4541,25,1
11626,301,1
3623,729,1
12358,1393,1
10768,30,1
6663,30,1
12463,48,1
8548,13,-1
10859,106,-1
2307,37,1
8170,525,1
5962,159,1
5089,260,1
12464,976,1
10456,98,-1
5783,1075,1
5509,855,-1
5319,41,1
5052,387,1
4866,386,1
11375,1563,1
6822,1675,1
8062,333,1
4855,1177,1
3667,931,1
2536,1540,1
5623,79,1
11509,54,1
11486,41,1
10378,12,1
5187,281,1
8010,13,1
10589,76,1
3014,136,1
6548,752,1
1982,352,1
5242,173,1
4321,1076,1
10922,170,1
12465,976,1
12466,16,1
1751,753,1
9541,92,1
5832,30,1
4285,660,1
4986,1273,1
5804,973,1
2251,166,-1
2525,1117,1
11185,171,-1
1963,1337,1
12467,50,1
12467,24,1
12467,854,1
5901,4,1
7183,5,1
7183,676,1
6781,994,1
12468,670,1
11436,1540,1
4547,831,-1
10515,58,1
11317,739,1
11317,295,1
12469,54,1
6048,293,1
3957,356,1
2577,1483,1
5031,152,1
12460,878,1
6097,1126,1
11995,198,1
11090,525,1
12470,1270,1
12470,863,1
11632,305,1
11891,1297,-1
11346,253,1
4356,441,1
11730,976,1
12471,92,1
5910,31,1
11636,126,1
1842,62,1
1879,1635,1
12472,789,1
2238,71,1
11351,362,1
12473,1108,1
10548,88,1
6523,53,1
3828,354,1
10798,376,1
10793,1127,1
11361,88,1
6414,70,1
12474,976,1
6066,723,1
7201,23,1
11299,736,1
7218,5,-1
3504,280,1
11914,136,-1
1917,1334,1
11769,739,-1
7589,118,1
8705,669,1
7420,243,-1
5594,62,1
3907,547,1
2706,1714,1
11920,505,1
12257,354,1
7455,591,-1
9856,162,1
10327,425,-1
2653,714,1
9647,1687,1
3976,106,1
11953,17,1
12475,1714,1
6902,48,1
6233,324,1
6902,41,1
11591,131,1
6322,120,-1
11031,1127,-1
5035,16,1
3167,1083,1
4069,731,1
12476,1099,1
6813,147,1
2186,1126,1
11509,21,1
5846,524,-1
5846,336,1
5245,1159,1
6019,567,1
2243,1159,1
1850,670,1
11958,177,-1
6373,51,1
5772,697,1
12098,14,1
7564,705,1
2303,290,1
2303,628,1
12406,994,1
1963,25,1
4803,79,-1
3954,5,1
2749,370,1
11040,287,1
11040,194,1
11282,369,1
12204,525,1
10743,369,1
2449,88,1
4899,1129,1
11826,1687,1
6807,653,1
5504,457,1
12477,457,1
11510,1385,1
6493,85,1
11051,68,1
10965,970,1
11879,492,1
3953,547,1
3752,17,-1
12116,453,-1
6384,1071,1
2662,869,1
4070,900,-1
7271,1693,-1
8296,372,1
4906,389,1
1879,1186,1
2899,11,1
12478,1445,1
12361,50,1
12361,976,1
12361,92,1
12479,162,1
11401,768,1
4215,63,1
6822,1337,1
11920,181,1
3984,62,1
6295,455,1
7547,951,1
9503,185,1
9373,1316,1
4136,177,1
5485,634,1
12214,921,-1
4945,1234,-1
12480,27,1
12480,54,1
11841,1257,1
5931,164,1
7415,116,-1
3695,1497,1
11915,198,1
11915,987,1
5435,1510,1
5248,274,1
4570,274,1
3556,597,1
11628,660,1
6226,7,1
11431,400,1
4707,985,1
3242,318,1
9212,660,1
7347,236,1
7564,195,1
11303,1129,1
11908,66,1
12481,976,1
2151,1127,1
2151,994,1
5637,1525,1
3256,1355,1
12482,66,1
12483,1412,1
11884,121,-1
6322,994,1
12484,4,-1
7338,611,1
11849,1215,1
2639,151,1
11959,106,1
10929,1431,-1
12360,174,1
4795,1200,1
1879,259,1
12485,126,1
12486,976,1
12487,8,1
3167,729,1
3167,1281,1
5525,869,1
5525,684,1
7244,1116,1
7611,41,1
3196,1337,1
11703,388,1
6938,469,1
6938,494,1
6327,256,1
2528,652,1
6831,3,1
8610,453,1
3223,993,1
10819,639,1
11995,902,1
11380,172,1
4876,172,1
12436,567,1
2016,4,1
6791,354,1
2016,865,1
11133,96,1
11133,105,1
3850,348,1
5222,76,1
6102,76,1
3347,6,1
7283,18,1
2243,76,1
7732,86,1
7732,68,-1
4587,76,1
2242,170,1
12488,700,1
2250,76,1
5246,170,1
2252,170,1
3302,76,1
12489,479,1
4286,878,1
2243,170,1
12490,81,1
7019,140,1
3339,412,1
11983,32,1
8104,744,1
1879,1465,1
1895,1086,1
10990,4,1
1968,449,1
2883,670,1
2507,4,1
6833,4,1
2146,41,1
12491,89,1
4528,177,1
7428,1600,1
2898,1170,1
4707,320,1
10955,987,1
12492,76,1
7630,668,1
9866,27,1
4807,5,1
7160,252,1
6070,136,1
7420,11,-1
2093,401,1
11503,212,1
3714,1090,1
12493,830,1
5587,50,1
5641,136,1
9828,13,1
4960,739,1
8994,886,1
11224,865,-1
11320,567,1
12378,1670,1
3610,1516,1
2775,162,1
6539,994,1
1858,918,1
6909,13,1
3347,509,1
11750,1074,1
8955,91,1
3250,388,1
2238,825,1
12243,739,1
12494,642,1
12495,259,1
11364,269,1
12496,782,1
5856,455,1
11995,1238,1
10811,1618,1
2666,14,1
5042,1122,1
5042,167,1
2925,115,1
12469,479,1
6481,1295,1
5681,5,1
4147,162,1
7341,45,1
12497,117,-1
11161,7,1
12412,85,1
10011,84,1
3657,668,1
10936,506,1
12498,388,1
12097,1327,1
1896,236,1
11363,164,1
6910,551,-1
4599,251,1
6902,118,-1
6902,178,-1
12499,255,1
7351,304,1
8799,92,-1
12448,1000,1
3554,50,1
6411,33,1
4531,14,1
7659,1469,1
6055,130,1
4743,14,1
3324,849,-1
3199,664,1
5471,801,1
11006,795,1
3544,1430,1
10150,91,1
3569,799,1
5788,836,1
12500,976,1
10983,388,1
11588,389,1
7133,300,1
5522,1011,1
3447,54,1
11941,676,1
11091,364,1
6913,619,1
4102,61,1
6094,78,1
10922,11,1
5638,62,1
11216,1090,1
10610,572,1
3432,1014,1
11683,4,1
3768,1217,1
6518,116,1
12501,1228,1
12489,165,1
1733,713,1
11338,645,1
11582,397,1
8428,146,1
8428,14,1
11268,17,1
11101,447,1
11418,11,1
6278,1485,1
2719,6,1
10793,273,1
4774,396,1
12502,59,1
12428,561,1
10919,290,1
6012,934,1
5064,878,1
11420,177,1
12164,45,1
4576,1479,1
4576,492,1
1807,141,1
6151,438,1
5882,419,1
4220,419,1
2852,91,1
10285,496,1
6011,1327,1
12503,338,1
9414,419,1
7292,551,1
11509,865,1
12504,223,1
4412,934,1
5440,122,1
9881,5,1
6360,869,1
11419,1525,1
7563,1108,1
11694,98,-1
10806,30,1
10806,26,1
7911,145,1
11353,931,1
12328,1116,1
10663,1256,1
6130,85,1
5415,54,1
12505,66,1
11516,47,1
11516,90,1
12428,15,1
1861,840,1
2181,976,1
3347,257,1
12506,11,1
6590,673,1
6165,835,1
7560,66,-1
5525,162,1
4530,739,-1
11509,1710,1
8081,147,1
5287,736,1
7537,499,1
7537,63,1
4907,729,1
11489,50,1
7463,81,1
4970,865,1
3957,537,1
1842,45,1
11021,835,1
7737,1014,1
2523,259,1
11845,1579,-1
5721,396,1
11300,19,1
11655,27,1
1916,162,1
7305,41,1
2238,551,1
12507,976,1
7605,989,1
11655,1128,1
2238,337,1
7394,148,1
8476,13,1
6679,1578,1
9474,171,1
4981,378,1
10884,867,1
3868,362,-1
5872,63,1
10768,459,1
7018,889,1
12508,27,1
10919,35,1
2758,689,1
2758,418,1
5246,689,1
5246,418,1
4615,565,1
10888,459,1
9353,1633,1
6082,1385,1
6802,689,1
6802,418,1
7405,459,1
7090,648,1
4034,364,-1
6346,25,-1
4109,1234,1
3575,799,-1
2142,505,-1
11242,298,-1
4962,1447,-1
12509,316,1
2789,1435,1
6515,28,1
1842,118,1
11610,14,1
3358,45,1
3301,207,1
2429,865,1
7132,260,1
2698,260,1
6833,260,1
12363,261,1
10783,22,-1
6442,489,1
4238,14,1
4238,92,1
10492,762,1
3937,332,1
11546,994,-1
4891,1265,1
7650,1579,-1
3347,551,1
7376,525,1
9040,739,1
9040,1721,1
5637,388,1
2230,124,1
9915,180,1
11603,195,1
8973,1234,1
12510,1721,1
8881,129,1
5031,931,1
4430,37,1
8087,4,1
6342,117,-1
9635,1544,1
12511,151,1
1879,18,1
10596,332,1
11320,684,1
11598,81,1
11476,1023,1
10986,223,1
4798,551,-1
10167,739,1
11682,35,1
9541,14,1
2326,14,1
3772,354,1
12072,795,1
3056,730,1
11562,1698,1
5375,1578,1
4847,86,1
8794,1424,1
3240,973,1
11122,1571,1
2330,47,1
12055,316,1
6472,57,-1
12512,342,1
7532,360,1
11898,71,1
3330,931,1
11691,364,1
12378,1385,1
3314,551,1
12513,739,1
9470,79,1
8047,53,1
11090,1083,1
1741,1659,1
10416,739,1
5459,354,1
12514,204,1
2578,91,1
1863,364,-1
8380,5,1
4670,611,1
5120,1652,1
12515,678,1
12516,27,1
6850,1311,1
5339,570,1
6762,100,1
3765,332,1
5233,17,1
6324,116,1
12517,254,1
12518,4,1
11158,17,1
6768,486,-1
3768,668,1
7221,254,1
4689,714,-1
10936,114,1
10525,547,1
12519,1714,1
2252,1057,1
3302,1057,1
10622,525,1
2438,525,-1
12520,1207,1
11814,105,1
6363,734,1
2865,431,1
3554,1510,1
5030,1057,1
10888,4,1
6802,4,1
2895,4,1
9689,375,1
4627,93,1
5222,333,1
5122,179,1
7700,640,-1
2707,146,1
3934,476,-1
5688,10,1
10325,101,1
12521,10,1
1879,421,1
1887,146,1
9331,402,-1
4886,91,1
5225,612,1
7191,295,1
7309,178,-1
3347,1170,1
3428,94,1
9856,369,1
11501,37,-1
11656,14,1
7068,94,1
7381,1127,1
10268,43,-1
5285,730,1
5242,579,1
4970,124,1
11849,114,1
11865,14,1
11865,1295,1
2844,4,1
2844,364,1
3347,561,1
3302,5,-1
7600,36,1
2438,1618,1
2674,669,1
2683,190,1
5123,146,1
9672,106,1
11920,282,1
2348,714,1
8897,439,1
2759,1074,1
11532,316,1
7692,25,1
6217,525,1
11703,177,1
2030,27,1
7381,1687,1
9098,1445,1
2240,79,1
5161,145,-1
2802,739,1
12522,17,-1
3521,1540,1
3116,994,-1
5196,934,1
12479,4,1
10259,670,1
7104,92,1
11799,445,1
2667,273,1
2540,5,1
6995,238,-1
3720,994,-1
4218,551,1
10991,305,1
4961,292,1
5358,1573,1
11059,1127,1
12523,100,-1
7081,131,1
12407,62,1
5009,354,1
5009,1337,1
11489,1337,1
12524,869,1
7461,194,1
12525,1067,1
7290,1108,1
5709,1618,1
9609,921,1
2449,1618,1
4434,115,1
12357,445,-1
12526,909,-1
5998,146,-1
7827,98,1
10924,1051,1
5785,221,1
12527,256,1
12321,322,1
12528,596,1
11578,14,1
11258,161,1
5950,661,1
1850,217,1
7461,249,1
5017,1618,-1
3335,561,1
3059,397,1
4256,449,1
11911,174,1
6526,1460,1
5084,165,1
7628,332,1
4787,1127,1
6890,5,1
6890,37,1
11724,1126,1
3725,1217,1
5060,1141,1
11951,994,1
5463,179,1
7067,340,1
7248,739,1
12447,84,1
5752,983,-1
7784,386,1
3763,81,1
11882,1563,1
3403,855,-1
4562,525,1
2452,1459,1
3757,215,1
4431,62,1
11740,22,1
12512,16,1
11802,739,1
3086,878,1
11709,1054,1
3779,5,-1
6493,62,1
12157,670,1
12157,264,-1
1787,28,1
1787,573,1
1787,180,1
7679,865,1
12529,116,1
12529,22,1
4877,1578,1
11716,177,1
3714,1676,1
12530,6,1
12531,53,1
10986,879,1
11659,114,1
1725,226,1
9103,14,-1
9247,561,1
5169,295,1
12532,13,1
5415,16,1
5415,801,1
10637,6,1
2548,441,-1
4348,1721,1
4241,566,1
3840,1031,1
4089,1721,1
5691,62,1
7022,441,-1
3519,5,1
3519,41,1
11361,441,-1
12533,1674,1
11583,462,-1
4114,1045,1
12534,948,1
3311,36,1
7056,89,1
11742,66,-1
3544,5,1
3583,156,1
3583,7,1
4777,603,1
4777,1031,1
6763,561,1
4598,1637,1
7531,171,-1
2848,931,1
11917,1484,1
12535,178,-1
7118,5,-1
6151,273,1
6719,7,1
3347,249,1
3133,652,1
12435,54,1
4220,124,1
2480,924,1
11789,4,-1
2955,565,1
12536,115,-1
2779,18,1
2630,716,1
7560,89,1
9749,91,1
9749,926,1
12456,54,1
11334,18,1
3646,177,1
4134,439,-1
7132,316,-1
7142,575,1
3933,388,-1
6441,54,1
2285,439,1
7032,525,1
11418,930,1
11572,165,1
11012,672,1
12537,1385,1
2251,76,1
11877,668,1
10768,76,1
7995,679,1
12169,1287,1
11895,85,1
5538,1009,1
8105,244,1
12538,505,1
1852,179,1
11363,35,1
11569,931,-1
5212,76,1
3519,78,1
7004,305,1
11719,90,1
4173,332,1
6435,247,1
2324,177,1
12539,688,1
3791,4,1
4079,7,1
6746,93,1
12540,84,1
5684,171,-1
10743,1127,-1
11726,117,1
4044,200,1
5377,146,1
3855,3,1
11594,85,1
11027,566,1
6913,156,1
6358,124,-1
5060,402,1
3861,19,1
2254,593,1
12541,1,1
2588,1578,1
10692,5,1
2612,215,1
10148,958,-1
11671,1127,1
11807,126,1
6354,748,1
10888,593,1
5246,593,1
4985,554,1
12542,1285,1
12542,487,-1
11375,449,1
12543,116,1
11323,492,1
5511,386,1
12108,81,1
2312,1126,1
7484,593,1
10185,91,-1
5248,593,1
7218,1461,1
6112,112,1
4570,593,1
5920,1126,1
7528,41,1
7528,768,1
3693,1405,1
3693,30,1
5687,931,1
1835,146,1
3554,174,1
10863,1128,1
11661,14,1
2593,594,1
11792,976,1
1775,1200,-1
6850,273,1
5398,6,1
2251,7,1
3996,332,-1
4118,197,1
6774,11,1
3077,17,1
3342,541,1
9264,698,1
4218,1492,1
7507,1492,1
6570,4,-1
7342,343,1
3302,7,1
10738,364,1
10738,792,1
12544,85,1
7216,45,1
2294,1394,-1
5984,1510,1
12545,1116,1
6355,1465,1
5245,7,1
12546,115,1
2508,299,1
9716,380,1
11336,1125,-1
7287,191,-1
7287,26,-1
11233,549,1
9927,739,1
9788,15,1
10697,32,1
8799,547,1
7283,32,1
6002,50,1
11426,35,1
4703,917,1
2451,855,-1
2711,117,1
7966,441,1
11436,356,1
12547,92,1
3167,88,1
5182,306,1
3770,664,1
11355,505,1
10754,14,1
12548,364,1
12549,24,-1
9287,282,1
5218,295,-1
3728,719,-1
5031,50,1
6357,386,1
2253,402,1
6008,4,-1
12550,22,1
5123,714,1
12463,1009,1
3554,76,1
2583,54,1
5518,865,1
4912,146,1
5069,161,1
11181,60,1
4814,60,1
9594,266,-1
4662,136,1
3423,388,1
8353,28,1
10362,668,1
12551,35,1
10762,177,1
7424,20,1
7424,152,1
7424,5,1
7424,134,1
7424,6,1
7424,98,1
4556,582,1
6446,24,1
6435,24,1
5249,304,1
3301,459,1
3807,931,-1
11338,1445,1
4587,304,1
11612,207,1
11612,538,1
2391,116,1
12549,136,-1
3342,203,1
4044,93,1
11474,1060,1
3389,215,1
1852,207,1
10069,63,1
11709,151,1
7009,639,1
11435,13,1
4449,369,1
6799,12,1
7066,1579,1
6023,858,1
3583,69,1
4692,9,1
6173,86,1
8759,855,-1
4520,1337,1
3462,564,1
5246,18,1
2242,18,1
6426,590,1
5840,122,1
7415,439,-1
4569,526,1
1956,676,1
10740,388,1
5248,18,1
11367,177,1
11376,934,1
2251,649,1
2251,126,1
7056,36,1
10097,1443,1
9397,16,-1
11653,1474,1
6903,739,1
1935,299,1
2254,649,1
2254,126,1
11268,62,1
2779,299,1
7330,619,1
11701,249,1
10793,62,1
7376,994,-1
7292,177,1
6519,1108,1
4433,332,1
7153,1385,1
10983,62,1
10091,439,1
2532,1385,-1
2579,151,-1
12547,146,-1
12373,122,1
7559,116,-1
12025,50,1
2096,170,1
11503,926,-1
3846,449,1
12552,70,1
6337,994,1
11514,867,1
5971,52,-1
7415,129,-1
6918,445,1
12553,62,1
10605,119,-1
6722,119,1
7531,41,1
4070,865,1
12554,364,1
9401,338,1
12555,758,1
2244,670,-1
10768,670,-1
5249,670,-1
11048,1116,1
11967,61,1
12556,350,1
12557,332,1
6732,1099,-1
11841,81,1
11952,62,1
3200,1266,-1
7230,1067,1
12558,322,1
11721,1170,1
5890,407,1
5587,172,-1
6410,89,1
7107,855,1
11942,53,1
11942,525,1
11361,13,1
3616,1643,1
10994,4,-1
8170,193,1
10819,1095,1
11493,62,1
7579,464,1
10152,332,1
7098,15,1
11474,1296,1
11520,1034,-1
2593,274,1
6692,41,1
11047,35,1
7132,13,1
7287,13,1
2275,875,1
3142,1139,1
5127,54,1
11133,13,1
2527,27,1
10370,1579,1
10148,207,-1
6435,13,1
7190,45,1
3155,14,1
12559,1009,1
4217,1319,-1
11583,165,1
1879,447,1
6470,217,1
9288,788,1
7373,290,1
4485,729,1
12560,182,1
4850,1721,1
4178,400,1
12561,7,1
5687,364,1
5687,332,1
11449,1587,1
6570,30,1
6570,25,1
9940,407,1
7692,174,1
11583,439,-1
5043,798,1
7308,177,1
6102,357,1
5212,357,1
7287,58,1
9560,235,1
9117,887,1
10111,670,1
8047,66,1
11320,1364,1
12562,1129,1
4729,6,1
4312,54,1
6669,92,1
2539,313,1
2758,357,1
7075,753,1
12563,332,1
10965,58,1
11281,649,1
11281,126,1
5429,1268,1
11546,931,1
6049,1461,1
6864,950,1
10816,46,1
12395,799,-1
11946,9,1
11946,116,1
11946,316,1
12097,6,1
4930,27,1
5445,387,1
2195,66,-1
6547,134,1
7547,921,1
11066,5,1
2252,152,-1
6102,152,-1
5988,340,1
6864,123,1
6300,1105,1
5325,931,1
5081,940,1
1842,76,1
2251,30,-1
8373,126,1
5955,12,-1
6812,733,1
4679,525,1
10346,506,-1
11947,62,1
9428,24,1
12564,354,1
4766,586,1
6337,931,-1
9369,245,1
6442,32,1
7506,142,1
2113,39,-1
12409,105,1
12565,386,1
12566,115,1
1879,66,1
9507,378,1
10067,799,-1
7398,1170,1
11201,63,1
10797,1687,-1
11007,525,1
3502,378,1
12567,6,1
3764,870,1
11810,551,1
2432,155,1
9742,1074,1
11546,1127,-1
12568,15,1
6663,71,1
5605,389,1
5166,136,1
2971,90,1
6120,978,1
4805,62,1
11586,931,1
4311,92,1
4321,739,1
5988,215,1
2238,186,1
12569,3,1
12570,1074,1
7225,392,1
3667,431,1
4333,78,1
8889,1618,1
11920,551,1
3347,98,1
6909,258,-1
2007,174,-1
9197,407,-1
4587,9,-1
6044,26,1
5021,54,1
8490,13,1
12295,172,-1
12403,507,-1
6802,9,-1
6787,605,1
12571,76,1
4434,177,1
5519,1104,1
12547,378,1
10837,47,-1
2144,6,1
10800,994,1
4991,66,1
12572,1497,1
7153,1397,1
11068,1127,1
10992,670,1
4992,100,1
11908,14,1
11491,1074,1
6478,18,-1
6335,197,1
7991,12,1
7991,28,1
4960,86,1
6966,739,1
1828,1393,1
2793,115,-1
7013,136,1
1854,918,1
1854,953,1
9635,386,1
3743,30,1
2238,275,1
8902,142,1
7699,457,1
9345,1009,1
9345,28,1
11286,177,1
9191,1544,1
10683,1266,1
7665,172,1
3590,53,1
12539,147,1
12539,1706,1
12573,41,-1
5434,1257,1
4469,5,1
1809,225,1
1809,190,1
1809,310,1
8173,1516,1
4891,177,1
11679,258,1
12574,17,1
2341,1064,1
12574,859,1
3410,1720,1
3189,1717,1
11028,151,1
11028,668,1
10148,1521,-1
4347,565,1
11581,611,1
11237,104,1
10819,722,1
5043,124,1
7418,768,1
6743,13,1
10465,165,1
8104,978,1
9075,994,1
7304,13,1
2317,449,-1
4249,295,1
11530,660,1
4186,127,1
10150,427,1
6507,433,1
2252,274,1
11049,215,1
9369,660,1
5793,1116,1
5960,1116,1
5505,277,1
2031,332,1
10683,13,1
1942,1311,1
11588,386,1
12575,76,1
11438,976,1
7394,1075,1
10515,86,1
5825,505,1
4709,122,1
6476,801,1
11759,388,1
6851,921,1
9374,215,1
2548,470,1
3113,17,-1
6691,642,-1
2851,13,1
7650,115,-1
5120,215,1
10175,1079,1
5485,714,1
5856,14,1
3267,940,1
5005,165,1
4217,136,1
2895,421,-1
2667,865,1
3347,303,1
2238,428,1
3279,45,1
11636,801,1
6561,20,1
9696,739,1
6074,987,1
12487,626,1
11612,20,1
10241,668,1
2225,1014,1
7022,20,1
11093,161,1
11093,258,1
6629,439,1
7640,752,-1
12576,131,1
12520,54,1
3392,306,-1
4876,698,1
